Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
27,"Armstrong, Tony",24y 328d,33 (18-0-15 54.55%),2 (0.06),4 (2-0-2 50.00%),
12,"Ball, Luke",30y 90d,222 (148-1-73 66.89%),91 (0.41),80 (58-1-21 73.13%),33 (0.41)
11,"Blair, Jarryd",24y 131d,101 (71-1-29 70.79%),75 (0.74),←,
29,"Broomhead, Tim",20y 154d,7 (2-0-5 28.57%),8 (1.14),←,
2,"Dwyer, Sam",27y 359d,33 (18-0-15 54.55%),18 (0.55),←,
1,"Fasolo, Alex",22y 76d,51 (36-0-15 70.59%),51 (1.00),←,
45,"Frost, Jack",22y 179d,23 (12-0-11 52.17%),,←,
6,"Goldsack, Tyson",27y 93d,123 (80-0-43 65.04%),47 (0.38),←,
4,"Grundy, Brodie",20y 130d,21 (12-0-9 57.14%),4 (0.19),←,
23,"Keeffe, Lachlan",24y 131d,39 (25-0-14 64.10%),7 (0.18),←,
41,"Langdon, Tom",20y 75d,18 (10-0-8 55.56%),,←,
3,"Macaffer, Brent",26y 176d,73 (46-2-25 64.38%),32 (0.44),←,
10,"Pendlebury, Scott",26y 228d,191 (125-2-64 65.97%),126 (0.66),←,
31,"Ramsay, Jackson",19y 276d,1 (1-0-0 100.00%),,←,
22,"Sidebottom, Steele",23y 233d,126 (88-2-36 70.63%),98 (0.78),←,
28,"Sinclair, Ben",22y 326d,43 (28-0-15 65.12%),20 (0.47),←,
36,"Swan, Dane",30y 179d,236 (146-2-88 62.29%),190 (0.81),←,
24,"Thomas, Josh",22y 326d,31 (21-0-10 67.74%),19 (0.61),←,
18,"White, Jesse",26y 226d,88 (45-2-41 52.27%),91 (1.03),17 (10-0-7 58.82%),18 (1.06)
26,"Williams, Marley",21y 32d,36 (21-0-15 58.33%),4 (0.11),←,
15,"Witts, Jarrod",21y 344d,26 (15-0-11 57.69%),13 (0.50),←,
14,"Young, Clinton",28y 188d,137 (82-1-54 60.22%),69 (0.50),21 (11-0-10 52.38%),9 (0.43)
Totals,Totals,24y 128d,1659 (1050-13-596 63.29%),965 (0.58),,
C,"Buckley, Nathan",42y 28d,69 (42-0-27 60.87%),,←,
