St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",16,2,7,23,,,,1.0,,,,,1.0,,,,,,,,,,
19,"Atkinson, Brodie",6,3,8,14,,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,
30,"Bingham, Lawrence",10,8,8,18,,,19.0,2.0,,,,,2.0,3.0,1.0,,,,,,,,
3,"Burke, Nathan",14,3,10,24,,1.0,,7.0,,,,,1.0,,,,,,,,,,
8,"Devonport, Craig",11,2,5,16,1,1.0,,1.0,,,,,2.0,3.0,,,,,,,,,
2,"Frawley, Danny",3,2,,3,,,,,,,,,1.0,2.0,,,,,,,,,
6,"Grant, David",12,6,7,19,,,,1.0,,,,,,4.0,,,,,,,,,
27,"Greig, Dean",8,3,9,17,,1.0,1.0,1.0,,,,,,7.0,,,,,,,,,
35,"Harvey, Robert",16,1,9,25,,1.0,,,,,,,1.0,,,,,,,,,,
4,"Lockett, Tony",7,5,5,12,5,1.0,1.0,1.0,,,,,1.0,6.0,,,,,,,,,
23,"Loewe, Stewart",13,6,2,15,5,1.0,1.0,3.0,,,,,4.0,,,,,,,,,,
5,"McAdam, Gilbert",2,1,,2,,,,,,,,,,,,,,,,,,,
12,"Morris, Russell",4,,3,7,,,,3.0,,,,,2.0,1.0,,,,,,,,,
29,"Peckett, Justin",6,1,8,14,,,,3.0,,,,,,1.0,,,,,,,,,
41,"Pekin, Tim",8,3,13,21,,,,2.0,,,,,2.0,2.0,,,,,,,,,
37,"Rice, Dean",12,6,5,17,,,,1.0,,,,,1.0,1.0,,,,,,,,,
31,"Shanahan, Jamie",1,,,1,,,,1.0,,,,,,,,,,,,,,,
39,"Shaw, Damen",14,3,4,18,,,,1.0,,,,,4.0,2.0,,,,,,,,,
7,"Winmar, Nicky",14,2,2,16,,,,1.0,,,,,,3.0,,,,,,,,,
17,"Wittman, Chris",13,2,5,18,,,,,,,,,4.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,59,110,300,11,8.0,22.0,30.0,,,,,29.0,37.0,1.0,,,,,,,,
Opposition,Opposition,237,81,136,373,23,14.0,14.0,31.0,,,,,37.0,29.0,5.0,,,,,,,,
