Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
32,"Bugg, Tomas",23y 69d,77 (23-0-54 29.87%),18 (0.23),12 (6-0-6 50.00%),2 (0.17)
6,"Dawes, Chris",28y 28d,117 (64-1-52 55.13%),127 (1.09),46 (10-0-36 21.74%),44 (0.96)
17,"Frost, Sam",22y 290d,31 (10-0-21 32.26%),6 (0.19),10 (5-0-5 50.00%),4 (0.40)
11,"Gawn, Max",24y 166d,51 (15-0-36 29.41%),30 (0.59),←,
1,"Hogan, Jesse",21y 122d,32 (12-0-20 37.50%),74 (2.31),←,
29,"Hunt, Jayden",21y 71d,9 (5-0-4 55.56%),,←,
39,"Jetta, Neville",26y 122d,84 (21-2-61 26.19%),21 (0.25),←,
2,"Jones, Nathan",28y 145d,213 (54-3-156 26.06%),102 (0.48),←,
35,"Kennedy, Ben",22y 102d,36 (18-0-18 50.00%),26 (0.72),11 (6-0-5 54.55%),11 (1.00)
16,"Kent, Dean",22y 110d,43 (11-0-32 25.58%),40 (0.93),←,
28,"McDonald, Oscar",20y 87d,7 (4-0-3 57.14%),,←,
25,"McDonald, Tom",23y 269d,94 (24-0-70 25.53%),8 (0.09),←,
13,"Oliver, Clayton",18y 327d,9 (5-0-4 55.56%),4 (0.44),←,
5,"Petracca, Christian",20y 161d,7 (3-0-4 42.86%),5 (0.71),←,
15,"Stretch, Billy",19y 279d,18 (6-0-12 33.33%),4 (0.22),←,
9,"Trengove, Jack",24y 285d,83 (21-2-60 26.51%),39 (0.47),←,
12,"Tyson, Dom",23y 5d,61 (15-0-46 24.59%),34 (0.56),48 (14-0-34 29.17%),30 (0.63)
37,"Vandenberg, Aaron",24y 102d,19 (7-0-12 36.84%),9 (0.47),←,
23,"Vince, Bernie",30y 255d,183 (83-0-100 45.36%),109 (0.60),54 (15-0-39 27.78%),29 (0.54)
7,"Viney, Jack",22y 61d,60 (16-0-44 26.67%),18 (0.30),←,
42,"Wagner, Josh",21y 355d,10 (5-0-5 50.00%),,←,
4,"Watts, Jack",25y 79d,127 (34-2-91 27.56%),107 (0.84),←,
Totals,Totals,23y 159d,1371 (456-10-905 33.26%),781 (0.57),,
C,"Roos, Paul",52y 352d,258 (133-2-123 51.94%),,56 (17-0-39 30.36%),
