Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",28y 174d,210 (120-0-90 57.14%),189 (0.90),87 (36-0-51 41.38%),69 (0.79)
36,"Browne, Andrew",20y 100d,17 (8-0-9 47.06%),6 (0.35),←,
33,"Farmer, Jeff",27y 59d,179 (83-0-96 46.37%),349 (1.95),61 (31-0-30 50.82%),90 (1.48)
42,"Haddrill, Robert",23y 207d,52 (27-0-25 51.92%),,←,
4,"Hasleby, Paul",23y 71d,107 (43-0-64 40.19%),70 (0.65),←,
43,"Hayden, Roger",23y 257d,42 (22-0-20 52.38%),3 (0.07),←,
11,"Headland, Des",23y 214d,93 (63-0-30 67.74%),86 (0.92),41 (23-0-18 56.10%),34 (0.83)
20,"Longmuir, Justin",23y 214d,99 (39-0-60 39.39%),131 (1.32),←,
21,"Longmuir, Troy",25y 89d,71 (23-0-48 32.39%),37 (0.52),54 (18-0-36 33.33%),34 (0.63)
8,"McManus, Shaun",28y 195d,165 (61-0-104 36.97%),76 (0.46),←,
34,"Medhurst, Paul",22y 255d,64 (33-0-31 51.56%),127 (1.98),←,
23,"Parker, Shane",31y 186d,183 (66-0-117 36.07%),9 (0.05),←,
29,"Pavlich, Matthew",22y 235d,105 (42-0-63 40.00%),107 (1.02),←,
12,"Polak, Graham",20y 67d,47 (27-0-20 57.45%),3 (0.06),←,
31,"Sandilands, Aaron",21y 260d,38 (23-0-15 60.53%),7 (0.18),←,
3,"Schammer, Byron",19y 62d,37 (22-0-15 59.46%),12 (0.32),←,
35,"Siegert, Andrew",22y 217d,30 (13-0-17 43.33%),2 (0.07),←,
2,"Simmonds, Troy",26y 40d,103 (52-0-51 50.49%),65 (0.63),63 (32-0-31 50.79%),58 (0.92)
13,"Smith, Dylan",22y 35d,15 (6-0-9 40.00%),3 (0.20),4 (1-0-3 25.00%),2 (0.50)
22,"Thornton, Scott",21y 346d,14 (8-0-6 57.14%),,←,
19,"Walker, James",25y 220d,119 (46-0-73 38.66%),13 (0.11),←,
1,"Webster, Luke",22y 89d,5 (2-0-3 40.00%),1 (0.20),←,
Totals,Totals,23y 329d,1795 (829-0-966 46.18%),1296 (0.72),,
C,"Connolly, Chris",41y 150d,67 (35-0-32 52.24%),,66 (34-0-32 51.52%),
