Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",10,3,6,16,,,,3.0,5.0,1.0,1.0,2.0,2.0,1.0,,5.0,11.0,,,5.0,3.0,,100.0
35,"Biglands, Rhett",4,4,5,9,1,,10.0,5.0,,2.0,2.0,2.0,2.0,2.0,,4.0,6.0,,,,,,47.0
44,"Bock, Nathan",5,5,4,9,,,1.0,3.0,,2.0,1.0,1.0,,,,2.0,8.0,,,1.0,1.0,,100.0
24,"Burton, Brett",20,9,5,25,2,1.0,3.0,3.0,4.0,4.0,2.0,5.0,1.0,3.0,1.0,6.0,17.0,1.0,2.0,1.0,2.0,,92.0
11,"Doughty, Michael",10,8,12,22,1,,,2.0,2.0,2.0,1.0,,1.0,,,6.0,16.0,,1.0,1.0,,,95.0
9,"Edwards, Tyson",16,8,9,25,,,,5.0,4.0,1.0,2.0,3.0,1.0,2.0,,7.0,16.0,,,5.0,,,94.0
36,"Goodwin, Simon",21,8,8,29,2,,,4.0,4.0,5.0,3.0,1.0,2.0,1.0,,5.0,24.0,,1.0,1.0,2.0,,100.0
34,"Hart, Ben",8,3,3,11,,,,2.0,4.0,,,2.0,1.0,1.0,,1.0,10.0,,,3.0,,,100.0
37,"Hentschel, Trent",9,6,3,12,2,,,1.0,,2.0,,4.0,,3.0,,2.0,10.0,1.0,3.0,,,1.0,93.0
13,"Hudson, Ben",5,4,6,11,,,21.0,2.0,,,2.0,,,,,7.0,4.0,,,,1.0,,70.0
21,"Knights, Chris",,,1,1,,,,,,,,,,,,1.0,,,,,,1.0,8.0
39,"Mattner, Martin",5,2,12,17,,,,3.0,1.0,1.0,3.0,2.0,1.0,1.0,,10.0,7.0,,,2.0,1.0,,97.0
16,"McGregor, Ken",15,13,7,22,2,2.0,,2.0,,3.0,1.0,5.0,,3.0,3.0,6.0,16.0,3.0,5.0,,,,100.0
23,"McLeod, Andrew",15,4,7,22,,,,1.0,1.0,5.0,2.0,1.0,3.0,,2.0,9.0,14.0,,,3.0,4.0,1.0,100.0
22,"Perrie, Ian",8,5,3,11,,1.0,,,,1.0,,7.0,1.0,1.0,,3.0,8.0,1.0,2.0,4.0,1.0,,90.0
33,"Reilly, Brent",7,4,3,10,,,,1.0,1.0,4.0,,1.0,,,,1.0,9.0,,,2.0,,,42.0
32,"Ricciuto, Mark",5,5,10,15,1,,,3.0,1.0,2.0,2.0,4.0,,3.0,,3.0,12.0,,1.0,,,1.0,80.0
25,"Rutten, Ben",6,6,8,14,,,,1.0,1.0,2.0,,1.0,,1.0,,6.0,7.0,2.0,,4.0,2.0,,100.0
12,"Shirley, Robert",5,1,11,16,,,1.0,4.0,,,3.0,,,,,4.0,12.0,,,1.0,,,78.0
5,"Thompson, Scott",12,6,5,17,1,,,2.0,2.0,3.0,4.0,3.0,1.0,1.0,,11.0,6.0,3.0,1.0,3.0,,2.0,88.0
15,"Torney, Jason",7,4,4,11,,,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,6.0,6.0,1.0,,,1.0,,66.0
7,"van Berlo, Nathan",1,1,3,4,,,,1.0,,,,2.0,,1.0,,3.0,2.0,,,1.0,1.0,,59.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,109,135,329,12,6.0,36.0,49.0,32.0,43.0,30.0,47.0,17.0,25.0,6.0,108.0,221.0,12.0,16.0,37.0,19.0,6.0,
Opposition,Opposition,169,89,135,304,10,8.0,24.0,49.0,32.0,41.0,26.0,45.0,25.0,17.0,,97.0,207.0,8.0,9.0,43.0,20.0,8.0,
