Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
9,"Angwin, Ryan",20y 187d,10 (4-0-6 40.00%),,←,
7,"Ash, Lachie",21y 361d,70 (30-1-39 43.57%),5 (0.07),←,
14,"Bedford, Toby",23y 21d,26 (16-0-10 61.54%),15 (0.58),8 (4-0-4 50.00%),6 (0.75)
32,"Briggs, Kieren",23y 254d,14 (7-0-7 50.00%),7 (0.50),←,
46,"Brown, Callum",22y 306d,17 (6-0-11 35.29%),12 (0.71),←,
44,"Buckley, Jack",25y 182d,31 (13-1-17 43.55%),,←,
5,"Cadman, Aaron",19y 106d,9 (4-0-5 44.44%),5 (0.56),←,
17,"Callaghan, Finn",20y 52d,19 (7-0-12 36.84%),4 (0.21),←,
3,"Coniglio, Stephen",29y 184d,191 (84-1-106 44.24%),106 (0.55),←,
4,"Greene, Toby",29y 265d,203 (92-2-109 45.81%),301 (1.48),←,
12,"Green, Tom",22y 145d,58 (24-1-33 42.24%),22 (0.38),←,
19,"Haynes, Nick",31y 30d,195 (90-4-101 47.18%),12 (0.06),←,
27,"Himmelberg, Harry",27y 40d,140 (73-2-65 52.86%),159 (1.14),←,
39,"Idun, Connor",22y 323d,56 (24-1-31 43.75%),,←,
25,"Keeffe, Lachlan",33y 64d,101 (51-0-50 50.50%),17 (0.17),61 (26-0-35 42.62%),10 (0.16)
22,"Kelly, Josh",28y 125d,186 (95-3-88 51.88%),115 (0.62),←,
38,"Lloyd, Daniel",31y 119d,89 (43-4-42 50.56%),67 (0.75),←,
33,"OHalloran, Xavier",22y 341d,43 (18-1-24 43.02%),16 (0.37),←,
36,"Perryman, Harry",24y 180d,96 (46-1-49 48.44%),25 (0.26),←,
26,"Riccardi, Jake",23y 222d,38 (15-0-23 39.47%),39 (1.03),←,
15,"Taylor, Sam",24y 43d,82 (42-0-40 51.22%),1 (0.01),←,
8,"Ward, Callan",33y 68d,283 (123-4-156 44.17%),142 (0.50),223 (91-4-128 41.70%),109 (0.49)
6,"Whitfield, Lachie",28y 334d,198 (94-4-100 48.48%),71 (0.36),←,
Totals,Totals,25y 235d,2155 (1001-30-1124 46.45%),1141 (0.53),,
C,"Kingsley, Adam",47y 301d,14 (6-0-8 42.86%),,←,
