Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",15,2,5,20,1,,,2.0,,,,,3.0,,,,,,,,,,
8,"Anderson, Dean",10,2,7,17,,,,2.0,,,,,,1.0,,,,,,,,,
7,"Ayres, Gary",12,4,7,19,,,,3.0,,,,,1.0,2.0,,,,,,,,,
23,"Brereton, Dermott",7,6,2,9,2,2.0,,2.0,,,,,,1.0,,,,,,,,,
4,"Collins, Andrew",5,3,9,14,,,,3.0,,,,,,2.0,,,,,,,,,
3,"Condon, Anthony",15,4,8,23,,,1.0,4.0,,,,,1.0,4.0,,,,,,,,,
19,"Dunstall, Jason",11,10,5,16,7,2.0,,1.0,,,,,,2.0,,,,,,,,,
16,"Gowers, Andrew",1,,,1,,,1.0,,,,,,,2.0,,,,,,,,,
17,"Hudson, Paul",12,6,7,19,,5.0,,,,,,,1.0,,,,,,,,,,
11,"Jarman, Darren",18,4,3,21,3,4.0,,2.0,,,,,2.0,2.0,,,,,,,,,
1,"Jencke, Ray",6,1,1,7,,1.0,,2.0,,,,,,1.0,,,,,,,,,
24,"Langford, Chris",8,2,1,9,,,1.0,2.0,,,,,,5.0,,,,,,,,,
12,"Lawrence, Stephen",5,2,6,11,,,12.0,5.0,,,,,1.0,1.0,,,,,,,,,
31,"Madigan, Greg",6,2,2,8,,1.0,,,,,,,1.0,,,,,,,,,,
20,"Maginness, Scott",4,1,5,9,,,,,,,,,,,,,,,,,,,
35,"Morrissey, James",11,2,2,13,1,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
21,"Nugent, Glenn",6,,2,8,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
44,"Platten, John",22,2,10,32,,,,2.0,,,,,5.0,1.0,,,,,,,,,
18,"Pritchard, Darrin",15,2,8,23,1,,,3.0,,,,,2.0,,,,,,,,,,
25,"Taylor, Jason",5,4,3,8,,,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,59,93,287,16,18.0,16.0,36.0,,,,,21.0,25.0,,,,,,,,,
Opposition,Opposition,201,76,123,324,22,9.0,25.0,31.0,,,,,25.0,21.0,6.0,,,,,,,,
