Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",16,6,14,30,,,,5.0,4.0,4.0,2.0,2.0,5.0,,,11.0,20.0,,,4.0,1.0,,100.0
46,"Begley, Colm",5,3,8,13,,1.0,,1.0,3.0,2.0,2.0,,1.0,,,5.0,8.0,,,1.0,5.0,,73.0
20,"Black, Simon",8,4,14,22,,1.0,,10.0,2.0,2.0,1.0,4.0,,,,7.0,15.0,,,,2.0,1.0,93.0
17,"Brennan, Jared",15,7,3,18,,,,1.0,6.0,,,1.0,,,,4.0,13.0,2.0,,3.0,3.0,,100.0
16,"Brown, Jonathan",6,5,3,9,2,1.0,,1.0,,1.0,,3.0,1.0,1.0,,6.0,3.0,3.0,2.0,1.0,,,100.0
19,"Charman, Jamie",7,2,4,11,1,,12.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,,6.0,5.0,,,1.0,,,71.0
30,"Copeland, Robert",3,5,8,11,,,,2.0,3.0,,,2.0,,1.0,,5.0,6.0,,,4.0,2.0,,100.0
4,"Fixter, Ben",3,,5,8,,,,5.0,1.0,2.0,4.0,3.0,1.0,1.0,,7.0,1.0,,,,,1.0,37.0
14,"Hadley, Richard",3,3,8,11,,,,3.0,,1.0,2.0,3.0,,1.0,,5.0,6.0,,,1.0,,,43.0
5,"Harding, Scott",6,5,4,10,1,1.0,,1.0,,1.0,1.0,3.0,1.0,,,2.0,8.0,,1.0,1.0,,,47.0
2,"Johnson, Chris",10,7,5,15,1,1.0,,2.0,,2.0,,1.0,1.0,,,4.0,11.0,1.0,2.0,1.0,,,79.0
44,"Lappin, Nigel",10,3,8,18,,1.0,,1.0,,5.0,1.0,5.0,,1.0,,6.0,12.0,,,2.0,,1.0,78.0
43,"McDonald, Beau",2,1,5,7,,,15.0,3.0,1.0,2.0,2.0,,1.0,,,4.0,2.0,,,4.0,,1.0,66.0
9,"McGrath, Ashley",6,6,2,8,1,3.0,,3.0,,2.0,1.0,,,,,1.0,7.0,,3.0,3.0,,,100.0
21,"Merrett, Daniel",,,5,5,,,,,,,,,,,,4.0,1.0,,,5.0,,,100.0
8,"Notting, Tim",17,7,5,22,2,,,3.0,3.0,8.0,2.0,2.0,2.0,,,7.0,14.0,,,5.0,1.0,,87.0
24,"Patfull, Joel",7,7,5,12,,3.0,,2.0,,4.0,1.0,2.0,,1.0,,5.0,7.0,2.0,2.0,2.0,,,88.0
6,"Power, Luke",12,2,13,25,,,,3.0,2.0,4.0,3.0,4.0,2.0,1.0,,11.0,14.0,,,4.0,,1.0,92.0
35,"Rischitelli, Michael",6,1,8,14,1,,,3.0,1.0,3.0,1.0,3.0,1.0,1.0,,7.0,8.0,,1.0,1.0,1.0,1.0,73.0
29,"Roe, Jason",9,6,4,13,,,,1.0,,1.0,1.0,1.0,4.0,1.0,,7.0,7.0,1.0,,10.0,1.0,,100.0
11,"Sherman, Justin",11,6,7,18,,,,3.0,1.0,2.0,1.0,3.0,1.0,1.0,,3.0,15.0,,,,2.0,1.0,95.0
32,"Stiller, Cheynee",12,3,5,17,,,,1.0,1.0,4.0,1.0,4.0,1.0,,,4.0,13.0,,,2.0,1.0,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,89,143,317,9,15.0,27.0,55.0,30.0,52.0,29.0,49.0,24.0,11.0,,121.0,196.0,9.0,11.0,55.0,19.0,7.0,
Opposition,Opposition,203,130,170,373,14,16.0,22.0,68.0,38.0,51.0,24.0,47.0,11.0,24.0,6.0,109.0,263.0,13.0,13.0,32.0,6.0,9.0,
