Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",2,4,12,14,,,,1.0,4.0,,1.0,1.0,1.0,,,4.0,10.0,,,5.0,1.0,,100.0
35,"Biglands, Rhett",6,2,3,9,1,1.0,14.0,,1.0,3.0,3.0,1.0,1.0,1.0,,7.0,2.0,1.0,,2.0,,,76.0
44,"Bock, Nathan",9,7,1,10,1,1.0,,,,6.0,,,1.0,,,4.0,6.0,1.0,2.0,1.0,,1.0,50.0
10,"Bode, Matthew",16,5,7,23,2,,,4.0,3.0,4.0,4.0,7.0,1.0,2.0,,9.0,14.0,,2.0,,,,90.0
4,"Clarke, Matthew",1,1,2,3,1,,18.0,3.0,,,,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,61.0
11,"Doughty, Michael",6,3,6,12,,,,,5.0,1.0,,4.0,,2.0,,2.0,9.0,,1.0,4.0,,,100.0
9,"Edwards, Tyson",15,7,8,23,,1.0,,4.0,1.0,5.0,5.0,1.0,,,,10.0,14.0,,,2.0,,1.0,95.0
37,"Hentschel, Trent",6,4,4,10,2,,,,,2.0,,3.0,1.0,3.0,,4.0,7.0,1.0,1.0,,1.0,2.0,94.0
30,"Jericho, Luke",2,1,1,3,,,,,,1.0,1.0,3.0,,1.0,,1.0,2.0,,,1.0,,,22.0
18,"Johncock, Graham",15,10,4,19,1,3.0,,1.0,,5.0,,1.0,1.0,1.0,,7.0,12.0,,2.0,,4.0,,95.0
39,"Mattner, Martin",7,5,4,11,,,,1.0,1.0,3.0,,1.0,,1.0,,1.0,10.0,,,,,2.0,59.0
16,"McGregor, Ken",5,2,3,8,,,,,2.0,1.0,,2.0,,1.0,,1.0,7.0,1.0,,,1.0,,100.0
23,"McLeod, Andrew",17,1,9,26,,1.0,,3.0,8.0,5.0,7.0,,,,,13.0,10.0,,,1.0,8.0,,94.0
33,"Reilly, Brent",5,1,1,6,,,,2.0,1.0,2.0,2.0,,,,,2.0,4.0,,,,,1.0,33.0
32,"Ricciuto, Mark",15,6,10,25,,1.0,,1.0,2.0,5.0,9.0,3.0,2.0,,2.0,19.0,8.0,1.0,,1.0,,,97.0
25,"Rutten, Ben",13,5,4,17,,,,,4.0,1.0,1.0,1.0,,1.0,,7.0,9.0,1.0,,4.0,,,100.0
12,"Shirley, Robert",4,3,4,8,,,,1.0,,,,,,,,5.0,3.0,1.0,,3.0,,,100.0
14,"Skipworth, Hayden",15,8,5,20,3,1.0,,2.0,1.0,4.0,3.0,2.0,1.0,1.0,,7.0,14.0,,1.0,,,,100.0
7,"Smart, Nigel",7,3,5,12,1,,1.0,2.0,1.0,4.0,4.0,,,,,4.0,8.0,1.0,,2.0,,,100.0
20,"Stenglein, Tyson",2,1,3,5,,,,,,1.0,,1.0,,1.0,,1.0,4.0,,,1.0,,,57.0
6,"Watts, Fergus",5,4,2,7,1,,,3.0,,2.0,,2.0,,2.0,,2.0,5.0,2.0,2.0,,,1.0,76.0
17,"Welsh, Scott",15,11,,15,7,3.0,,4.0,,3.0,,1.0,2.0,,3.0,7.0,8.0,4.0,8.0,,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,94,98,286,20,13.0,33.0,32.0,34.0,58.0,40.0,35.0,11.0,18.0,5.0,119.0,167.0,15.0,20.0,28.0,15.0,9.0,
Opposition,Opposition,195,113,100,295,15,11.0,25.0,38.0,35.0,49.0,22.0,39.0,18.0,11.0,1.0,90.0,199.0,10.0,9.0,38.0,13.0,8.0,
