Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",16,11,8,24,1,,8.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,,8.0,16.0,2.0,1.0,2.0,,,
7,"Black, Heath",12,3,9,21,1,1.0,,1.0,,3.0,,1.0,,1.0,,6.0,15.0,,1.0,1.0,1.0,,
30,"Brown, Leigh",3,,5,8,,,1.0,2.0,2.0,2.0,,2.0,,3.0,,6.0,2.0,,,4.0,,,
10,"Cook, Troy",13,2,11,24,2,1.0,,4.0,,3.0,3.0,5.0,1.0,3.0,3.0,13.0,16.0,,1.0,2.0,,,
12,"Dodd, Brad",4,1,7,11,,,,,1.0,1.0,1.0,1.0,,,,5.0,5.0,,,,,,
18,"Fewster, Brendon",7,4,5,12,,1.0,2.0,4.0,,5.0,2.0,1.0,1.0,,,9.0,4.0,2.0,,2.0,,,
2,"Fletcher, Adrian",16,8,18,34,1,,1.0,3.0,1.0,6.0,9.0,,1.0,,1.0,20.0,16.0,1.0,1.0,1.0,,,
46,"Grover, Antoni",11,5,3,14,,,,2.0,1.0,2.0,,,1.0,1.0,,3.0,11.0,,1.0,1.0,,,
3,"Harding, Greg",10,4,10,20,,,,1.0,3.0,,1.0,1.0,,1.0,,11.0,11.0,,,1.0,,,
4,"Hasleby, Paul",11,3,4,15,1,,,3.0,,4.0,1.0,,,1.0,,4.0,11.0,,,5.0,,,
17,"Holland, Brodie",6,3,7,13,1,2.0,,,1.0,2.0,1.0,1.0,,1.0,,6.0,8.0,1.0,2.0,,,,
28,"Koops, Steven",6,2,3,9,1,,2.0,2.0,,3.0,2.0,,3.0,,,7.0,3.0,1.0,,4.0,,,
21,"Longmuir, Troy",9,5,7,16,,,,,2.0,3.0,2.0,,1.0,,,8.0,9.0,1.0,,,2.0,,
8,"McManus, Shaun",12,1,6,18,2,,,,,3.0,3.0,4.0,1.0,3.0,,8.0,10.0,,,,,,
16,"Michael, Clem",2,,1,3,,,10.0,2.0,1.0,1.0,,,,,,,4.0,,,,,,
6,"Modra, Tony",6,2,2,8,2,2.0,,,,,,2.0,1.0,1.0,,4.0,3.0,,2.0,2.0,,,
25,"Norrish, Jason",14,8,5,19,,,,1.0,,5.0,1.0,,,1.0,,2.0,17.0,,,,2.0,,
23,"Parker, Shane",5,2,4,9,,,,,6.0,,,2.0,,1.0,,4.0,3.0,1.0,,,2.0,,
29,"Pavlich, Matthew",10,3,9,19,,,,,4.0,,,1.0,1.0,2.0,,8.0,12.0,,,1.0,1.0,,
27,"Schell, Daniel",2,1,,2,,,,,,,,,,,,,2.0,,,,,,
19,"Walker, James",7,5,8,15,,,,1.0,3.0,1.0,4.0,2.0,,,,3.0,15.0,,,2.0,2.0,,
26,"Waterhouse, Clive",12,9,3,15,,3.0,,,,7.0,1.0,1.0,,,,4.0,11.0,1.0,2.0,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,82,135,329,12,12.0,24.0,28.0,27.0,54.0,33.0,27.0,12.0,22.0,4.0,139.0,204.0,10.0,11.0,30.0,10.0,,
Opposition,Opposition,207,104,127,334,12,18.0,23.0,30.0,38.0,51.0,31.0,31.0,22.0,12.0,2.0,138.0,200.0,17.0,15.0,29.0,7.0,,
