Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",25y 256d,40 (25-0-15 62.50%),128 (3.20),36 (24-0-12 66.67%),121 (3.36)
4,"Campbell, Tony",23y 40d,67 (34-0-33 50.75%),60 (0.90),←,
25,"Eishold, Simon",23y 180d,57 (41-0-16 71.93%),39 (0.68),←,
21,"Febey, Steven",21y 34d,55 (35-0-20 63.64%),10 (0.18),←,
14,"Grinter, Rod",25y 119d,91 (51-0-40 56.04%),33 (0.36),←,
33,"Healy, Greg",25y 6d,119 (62-0-57 52.10%),144 (1.21),←,
28,"Howat, John",20y 69d,11 (8-0-3 72.73%),6 (0.55),←,
45,"Jackson, Ricky",23y 95d,70 (45-0-25 64.29%),109 (1.56),←,
17,"Lovett, Brett",24y 125d,98 (62-0-36 63.27%),11 (0.11),←,
6,"Lovett, Glenn",21y 61d,17 (9-0-8 52.94%),4 (0.24),←,
34,"Newport, Stephen",24y 321d,101 (54-0-47 53.47%),58 (0.57),←,
29,"Obst, Andrew",26y 34d,22 (15-0-7 68.18%),9 (0.41),←,
1,"ODwyer, Steven",24y 246d,73 (45-0-28 61.64%),34 (0.47),←,
41,"Rohde, Peter",25y 307d,80 (55-0-25 68.75%),10 (0.13),34 (21-0-13 61.76%),4 (0.12)
5,"Spalding, Earl",25y 195d,87 (57-0-30 65.52%),49 (0.56),←,
18,"Stretch, Steven",26y 260d,113 (66-0-47 58.41%),37 (0.33),←,
11,"Stynes, Jim",24y 152d,87 (57-0-30 65.52%),69 (0.79),←,
15,"Tingay, Stephen",20y 40d,36 (25-0-11 69.44%),19 (0.53),←,
12,"Viney, Todd",24y 176d,52 (30-0-22 57.69%),28 (0.54),←,
8,"Yeats, Graeme",26y 1d,116 (68-0-48 58.62%),35 (0.30),←,
Totals,Totals,24y 26d,1392 (844-0-548 60.63%),892 (0.64),,
C,"Northey, John",47y 85d,143 (75-0-68 52.45%),,121 (69-0-52 57.02%),
