Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",21y 294d,58 (29-0-29 50.00%),26 (0.45),←,
20,"Brogan, Dean",31y 159d,150 (91-1-58 61.00%),47 (0.31),←,
27,"Carlile, Alipate",23y 22d,62 (28-0-34 45.16%),3 (0.05),←,
1,"Cassisi, Domenic",27y 242d,158 (88-1-69 56.01%),65 (0.41),←,
30,"Chaplin, Troy",24y 88d,89 (42-1-46 47.75%),9 (0.10),←,
35,"Cornes, Chad",30y 191d,225 (132-1-92 58.89%),165 (0.73),←,
18,"Cornes, Kane",27y 137d,193 (110-1-82 57.25%),77 (0.40),←,
41,"Davenport, Jason",24y 260d,18 (8-0-10 44.44%),19 (1.06),←,
33,"Ebert, Brett",26y 185d,127 (62-1-64 49.21%),190 (1.50),←,
45,"Hitchcock, Cameron",19y 323d,6 (2-0-4 33.33%),10 (1.67),←,
44,"Logan, Tom",24y 324d,61 (25-0-36 40.98%),16 (0.26),58 (25-0-33 43.10%),16 (0.28)
4,"Motlop, Daniel",28y 67d,111 (48-1-62 43.69%),188 (1.69),64 (28-0-36 43.75%),135 (2.11)
22,"Nash, Jay",24y 152d,44 (17-1-26 39.77%),10 (0.23),1 (0-0-1 0.00%),
6,"Pearce, Danyle",24y 45d,102 (47-0-55 46.08%),62 (0.61),←,
15,"Rodan, David",26y 226d,137 (54-0-83 39.42%),108 (0.79),72 (35-0-37 48.61%),65 (0.90)
3,"Salopek, Steven",24y 335d,103 (53-0-50 51.46%),49 (0.48),←,
28,"Schulz, Jay",25y 34d,78 (28-2-48 37.18%),66 (0.85),7 (4-0-3 57.14%),8 (1.14)
14,"Stewart, Paul",22y 316d,26 (10-0-16 38.46%),1 (0.04),←,
9,"Surjan, Jacob",24y 280d,96 (49-0-47 51.04%),13 (0.14),←,
21,"Thomas, Matt",23y 84d,38 (14-0-24 36.84%),9 (0.24),←,
12,"Trengove, Jackson",19y 201d,7 (3-0-4 42.86%),2 (0.29),←,
39,"Westhoff, Justin",23y 233d,59 (28-0-31 47.46%),84 (1.42),←,
Totals,Totals,24y 357d,1948 (968-10-970 49.69%),1219 (0.63),,
C,"Williams, Mark",51y 274d,267 (150-2-115 56.55%),,←,
