Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",26y 87d,144 (63-3-78 44.79%),370 (2.57),←,
3,"Coniglio, Stephen",25y 194d,131 (62-1-68 47.71%),78 (0.60),←,
16,"Daniels, Brent",20y 110d,21 (14-0-7 66.67%),10 (0.48),←,
1,"Davis, Phil",28y 301d,155 (76-3-76 50.00%),7 (0.05),137 (65-3-69 48.54%),6 (0.04)
7,"Deledio, Brett",32y 70d,269 (127-6-136 48.33%),196 (0.73),26 (17-1-8 67.31%),14 (0.54)
31,"Finlayson, Jeremy",23y 138d,29 (15-2-12 55.17%),31 (1.07),←,
4,"Greene, Toby",25y 275d,135 (60-1-74 44.81%),151 (1.12),←,
9,"Hately, Jackson",18y 249d,3 (1-0-2 33.33%),,←,
19,"Haynes, Nick",27y 40d,117 (57-3-57 50.00%),9 (0.08),←,
27,"Himmelberg, Harry",23y 50d,54 (35-1-18 65.74%),60 (1.11),←,
2,"Hopper, Jacob",22y 141d,58 (37-1-20 64.66%),24 (0.41),←,
22,"Kelly, Josh",24y 135d,111 (63-2-46 57.66%),71 (0.64),←,
40,"Kennedy, Adam",26y 350d,106 (41-0-65 38.68%),9 (0.08),←,
17,"Langdon, Zac",23y 226d,23 (13-0-10 56.52%),21 (0.91),←,
41,"Mumford, Shane",32y 357d,183 (118-4-61 65.57%),52 (0.28),83 (49-2-32 60.24%),13 (0.16)
36,"Perryman, Harry",20y 190d,24 (12-1-11 52.08%),4 (0.17),←,
50,"Reid, Sam",29y 232d,78 (44-3-31 58.33%),28 (0.36),68 (38-3-27 58.09%),27 (0.40)
23,"Shaw, Heath",33y 212d,296 (181-5-110 61.99%),39 (0.13),123 (71-3-49 58.94%),2 (0.02)
14,"Taranto, Tim",21y 150d,51 (32-1-18 63.73%),22 (0.43),←,
15,"Taylor, Sam",20y 53d,21 (15-0-6 71.43%),1 (0.05),←,
20,"Tomlinson, Adam",25y 321d,129 (55-3-71 43.80%),34 (0.26),←,
29,"Williams, Zac",24y 280d,90 (47-0-43 52.22%),22 (0.24),←,
Totals,Totals,25y 123d,2228 (1168-40-1020 52.42%),1239 (0.56),,
C,"Cameron, Leon",46y 298d,131 (72-3-56 56.11%),,←,
