Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
6,"Barnes, John",28y 56d,119 (69-2-48 58.82%),52 (0.44),107 (63-1-43 59.35%),40 (0.37)
8,"Burns, Ronnie",24y 136d,38 (23-1-14 61.84%),71 (1.87),←,
2,"Colbert, Leigh",22y 50d,82 (54-1-27 66.46%),39 (0.48),←,
33,"Corrigan, Paul",19y 362d,13 (7-0-6 53.85%),2 (0.15),←,
36,"Graham, Ben",23y 267d,66 (45-0-21 68.18%),6 (0.09),←,
19,"Hall, Derek",26y 240d,48 (31-1-16 65.63%),52 (1.08),46 (29-1-16 64.13%),49 (1.07)
32,"Hocking, Garry",28y 292d,201 (119-2-80 59.70%),188 (0.94),←,
13,"Kilpatrick, Glenn",24y 332d,54 (31-0-23 57.41%),8 (0.15),28 (17-0-11 60.71%),4 (0.14)
1,"King, Steven",18y 247d,28 (15-0-13 53.57%),9 (0.32),←,
29,"Lowther, Daniel",20y 99d,2 (1-0-1 50.00%),,←,
21,"Mansfield, Michael",25y 353d,134 (81-1-52 60.82%),76 (0.57),←,
17,"McGrath, Tim",26y 293d,138 (89-1-48 64.86%),12 (0.09),131 (85-1-45 65.27%),12 (0.09)
28,"McKinnon, Martin",22y 22d,61 (32-1-28 53.28%),33 (0.54),36 (22-1-13 62.50%),26 (0.72)
39,"Milburn, Darren",20y 103d,4 (1-0-3 25.00%),2 (0.50),←,
23,"Pickering, Liam",28y 321d,101 (62-1-38 61.88%),46 (0.46),79 (53-1-25 67.72%),38 (0.48)
27,"Sanderson, Brenton",23y 150d,60 (36-1-23 60.83%),16 (0.27),50 (34-1-15 69.00%),11 (0.22)
12,"Sholl, Brad",24y 259d,66 (41-1-24 62.88%),14 (0.21),64 (41-1-22 64.84%),14 (0.22)
37,"Simpson, Sean",27y 102d,102 (61-1-40 60.29%),17 (0.17),95 (60-1-34 63.68%),16 (0.17)
25,"Snell, Jason",20y,6 (4-0-2 66.67%),4 (0.67),←,
20,"Steinfort, Carl",20y 117d,17 (10-0-7 58.82%),8 (0.47),←,
26,"Stoneham, Barry",29y 168d,190 (113-2-75 60.00%),167 (0.88),←,
Totals,Totals,24y 50d,1530 (925-16-589 60.46%),822 (0.54),,
C,"Ayres, Gary",36y 302d,65 (42-1-22 65.38%),,←,
