Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Bramble, Lachlan",15,5,9,24,,,,1.0,6.0,,1.0,2.0,,,,3.0,12.0,1.0,,2.0,,1.0,81.0
22,"Breust, Luke",6,1,3,9,1,2.0,,2.0,,3.0,,2.0,1.0,2.0,,8.0,3.0,1.0,1.0,1.0,,1.0,78.0
30,"Butler, Sam",4,2,9,13,1,,,1.0,,,1.0,7.0,1.0,3.0,,7.0,7.0,,,1.0,,1.0,69.0
12,"Day, Will",14,8,3,17,,,,2.0,9.0,1.0,,2.0,,,,2.0,11.0,,,6.0,2.0,,72.0
19,"Gunston, Jack",4,2,4,8,,,,,,1.0,,1.0,,,,1.0,8.0,,,3.0,,1.0,74.0
15,"Hardwick, Blake",8,4,6,14,,,,5.0,,,,3.0,1.0,,,5.0,6.0,2.0,,8.0,,,94.0
28,"Hartigan, Kyle",3,2,4,7,,,,1.0,,,,3.0,1.0,,,5.0,2.0,1.0,,7.0,,,93.0
17,"Howe, Daniel",,,,,,,,,,,,,,,,,,,,,,,
4,"Impey, Jarman",10,2,10,20,,,,4.0,4.0,2.0,,6.0,2.0,1.0,,8.0,13.0,,,,2.0,,79.0
9,"Jiath, Changkuoth",7,3,10,17,1,,,3.0,3.0,2.0,,3.0,,2.0,,5.0,12.0,,,7.0,1.0,,86.0
23,"Koschitzke, Jacob",6,2,1,7,1,,5.0,3.0,,1.0,3.0,1.0,1.0,,,4.0,3.0,,,6.0,,,86.0
2,"Lewis, Mitch",10,3,4,14,4,,,,,2.0,,1.0,3.0,1.0,,8.0,7.0,,1.0,5.0,,,98.0
31,"Macdonald, Connor",8,2,2,10,1,1.0,,4.0,1.0,,1.0,3.0,,,,3.0,7.0,,,,,,65.0
3,"Mitchell, Tom",13,2,19,32,,,,7.0,5.0,4.0,3.0,8.0,1.0,,,14.0,17.0,,,,,,83.0
13,"Moore, Dylan",12,6,4,16,,,,2.0,1.0,2.0,4.0,3.0,1.0,1.0,,6.0,10.0,1.0,,1.0,,,80.0
1,"Morrison, Harry",12,6,12,24,,,,2.0,4.0,2.0,,4.0,,1.0,,4.0,20.0,,,2.0,,,80.0
11,"Nash, Conor",12,1,6,18,,,,6.0,4.0,5.0,3.0,7.0,1.0,1.0,,8.0,9.0,,,1.0,,1.0,80.0
44,"Newcombe, Jai",12,2,11,23,,1.0,,12.0,3.0,2.0,8.0,10.0,1.0,3.0,2.0,13.0,11.0,,,4.0,,,88.0
10,"OMeara, Jaeger",10,1,8,18,,,,10.0,,4.0,7.0,5.0,1.0,2.0,,10.0,7.0,1.0,,1.0,,1.0,77.0
37,"Reeves, Ned",4,2,3,7,,1.0,30.0,4.0,1.0,1.0,3.0,4.0,2.0,4.0,,4.0,3.0,,1.0,7.0,,,75.0
26,"Shiels, Liam",10,2,12,22,,,,7.0,2.0,2.0,1.0,5.0,1.0,,,6.0,14.0,,,2.0,,,80.0
6,"Sicily, James",20,7,4,24,,,,1.0,12.0,2.0,1.0,10.0,,3.0,,6.0,16.0,,,11.0,,,100.0
20,"Wingard, Chad",11,,6,17,1,2.0,,4.0,,4.0,1.0,3.0,2.0,2.0,,10.0,7.0,,,2.0,1.0,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,65,150,361,10,8.0,35.0,81.0,55.0,40.0,37.0,93.0,20.0,26.0,2.0,140.0,205.0,7.0,3.0,77.0,6.0,7.0,
Opposition,Opposition,235,75,168,403,10,12.0,36.0,64.0,29.0,65.0,34.0,67.0,26.0,20.0,4.0,169.0,235.0,9.0,10.0,76.0,3.0,5.0,
