Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Berry, Sam",10,1,8,18,1,,,4.0,1.0,5.0,3.0,4.0,1.0,2.0,,9.0,11.0,,,,1.0,,69.0
40,"Bond, Hugh",4,2,6,10,,,,2.0,1.0,3.0,,4.0,,2.0,,2.0,9.0,,,1.0,,,85.0
41,"Butts, Jordon",4,5,4,8,,,,,3.0,,,2.0,,1.0,,,7.0,,,2.0,,,56.0
15 ↑,"Cook, Brayden",6,2,5,11,,1.0,,1.0,3.0,2.0,2.0,,,,,5.0,6.0,,,,,,72.0
12,"Dawson, Jordan",14,2,6,20,,,,5.0,3.0,6.0,3.0,3.0,1.0,,,7.0,13.0,1.0,,,1.0,1.0,61.0
31,"Dowling, Billy",12,7,7,19,1,,,1.0,3.0,5.0,5.0,3.0,,2.0,,8.0,12.0,,1.0,,,,83.0
32,"Fogarty, Darcy",10,8,7,17,4,,,1.0,,3.0,,,,,,4.0,13.0,,2.0,4.0,,1.0,90.0
34,"Himmelberg, Elliott",3,1,6,9,,,1.0,2.0,,,1.0,,,,,6.0,2.0,,,,,,90.0
20,"Hinge, Mitch",17,3,7,24,,,,1.0,8.0,,2.0,2.0,1.0,1.0,,9.0,11.0,,,3.0,,1.0,82.0
48,"Keane, Mark",8,2,4,12,,,,1.0,4.0,1.0,1.0,5.0,,1.0,,4.0,3.0,,1.0,7.0,,,100.0
2,"Keays, Ben",16,2,6,22,5,1.0,,8.0,2.0,6.0,5.0,2.0,3.0,1.0,3.0,12.0,11.0,,1.0,1.0,,2.0,87.0
29,"Laird, Rory",11,2,18,29,,,,7.0,,3.0,7.0,3.0,3.0,3.0,,11.0,16.0,,,2.0,,2.0,70.0
16,"Michalanney, Max",9,6,6,15,,,,1.0,3.0,6.0,1.0,,1.0,,,3.0,11.0,2.0,,1.0,1.0,1.0,96.0
4,"Murphy, Lachlan",7,3,8,15,,2.0,,2.0,,3.0,,4.0,1.0,3.0,,6.0,10.0,,,,,1.0,88.0
28 ↓,"Murray, Nick",,,,,,,,,,,,,,,,,,,,1.0,,,6.0
27,"Nankervis, Luke",6,2,6,12,,,,3.0,2.0,1.0,1.0,1.0,,1.0,,3.0,8.0,,,5.0,,,82.0
43,"OBrien, Reilly",6,5,8,14,,1.0,47.0,2.0,1.0,1.0,4.0,5.0,1.0,2.0,,11.0,5.0,2.0,1.0,9.0,,,91.0
8,"Rachele, Josh",6,1,6,12,3,1.0,,3.0,,,,2.0,,1.0,,4.0,8.0,,1.0,,,1.0,86.0
38,"Sholl, Lachlan",13,5,4,17,,,,1.0,3.0,2.0,,2.0,,,,2.0,15.0,,,,,,87.0
33,"Smith, Brodie",9,3,6,15,,,,3.0,3.0,1.0,,4.0,,,,5.0,8.0,,,3.0,,,80.0
14,"Soligo, Jake",9,4,12,21,,1.0,,4.0,1.0,1.0,1.0,2.0,1.0,,,7.0,16.0,,1.0,1.0,,,81.0
19,"Taylor, Zac",6,2,11,17,1,,,6.0,1.0,3.0,4.0,1.0,2.0,,,9.0,8.0,,,,,,68.0
7,"Thilthorpe, Riley",6,3,4,10,2,1.0,1.0,,,1.0,,2.0,,,,5.0,4.0,2.0,1.0,,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,71,155,347,17,13.0,49.0,58.0,42.0,53.0,40.0,51.0,15.0,20.0,3.0,132.0,207.0,7.0,9.0,40.0,3.0,10.0,
Opposition,Opposition,215,89,161,376,17,11.0,40.0,66.0,36.0,60.0,42.0,54.0,20.0,15.0,3.0,146.0,218.0,13.0,13.0,49.0,16.0,11.0,
