Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",29y 162d,189 (75-2-112 40.21%),45 (0.24),←,
4,"Aish, James",19y 169d,24 (7-0-17 29.17%),7 (0.29),←,
31,"Andrews, Harris",18y 136d,2 (0-0-2 0.00%),2 (1.00),←,
17,"Beams, Claye",23y 237d,32 (10-0-22 31.25%),21 (0.66),←,
9,"Beams, Dayne",25y 73d,114 (76-2-36 67.54%),119 (1.04),4 (0-0-4 0.00%),1 (0.25)
8,"Bewick, Rohan",25y 198d,67 (26-0-41 38.81%),47 (0.70),←,
3,"Christensen, Allen",23y 342d,69 (49-0-20 71.01%),61 (0.88),4 (0-0-4 0.00%),5 (1.25)
42,"Clarke, Justin",21y 159d,40 (14-0-26 35.00%),1 (0.03),←,
26,"Cutler, Tom",20y 65d,8 (1-0-7 12.50%),2 (0.25),←,
27,"Gardiner, Darcy",19y 216d,19 (6-0-13 31.58%),2 (0.11),←,
41,"Golby, Mitch",23y 205d,52 (19-0-33 36.54%),6 (0.12),←,
6,"Green, Josh",22y 245d,58 (24-0-34 41.38%),78 (1.34),←,
12,"Martin, Stefan",28y 160d,78 (20-1-57 26.28%),30 (0.38),21 (6-0-15 28.57%),7 (0.33)
25,"McStay, Daniel",19y 306d,13 (4-0-9 30.77%),11 (0.85),←,
22,"Paparone, Marco",20y 235d,27 (7-0-20 25.93%),13 (0.48),←,
30,"Redden, Jack",24y 138d,116 (41-1-74 35.78%),50 (0.43),←,
10,"Rich, Daniel",24y 323d,105 (40-1-64 38.57%),71 (0.68),←,
18,"Robertson, Nick",19y 327d,9 (1-0-8 11.11%),,←,
5,"Robinson, Mitch",25y 323d,104 (51-1-52 49.52%),58 (0.56),4 (0-0-4 0.00%),
38,"Rockliff, Tom",25y 63d,103 (35-0-68 33.98%),51 (0.50),←,
28,"Taylor, Lewis",20y 68d,26 (7-0-19 26.92%),14 (0.54),←,
15,"Zorko, Dayne",26y 76d,63 (25-0-38 39.68%),63 (1.00),←,
Totals,Totals,23y 43d,1318 (538-8-772 40.82%),752 (0.57),,
C,"Leppitsch, Justin",39y 207d,26 (7-0-19 26.92%),,←,
