Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",22y 172d,18 (8-0-10 44.44%),2 (0.11),←,
21,"Austin, Mark",20y 108d,10 (3-0-7 30.00%),1 (0.10),←,
31,"Bannister, Jordan",26y 224d,66 (20-2-44 31.82%),17 (0.26),52 (12-1-39 24.04%),17 (0.33)
19,"Betts, Eddie",22y 198d,87 (23-2-62 27.59%),112 (1.29),←,
18,"Bower, Paul",21y 154d,36 (11-0-25 30.56%),2 (0.06),←,
15,"Browne, Steven",20y 131d,18 (9-0-9 50.00%),5 (0.28),←,
44,"Carrazzo, Andrew",25y 179d,88 (25-2-61 29.55%),24 (0.27),←,
25,"Fevola, Brendan",28y 143d,176 (62-2-112 35.80%),527 (2.99),←,
38,"Garlett, Jeff",19y 313d,6 (4-0-2 66.67%),6 (1.00),←,
4,"Gibbs, Bryce",20y 89d,55 (19-0-36 34.55%),22 (0.40),←,
16,"Grigg, Shaun",21y 54d,29 (11-0-18 37.93%),6 (0.21),←,
22,"Hampson, Shaun",21y 83d,18 (8-0-10 44.44%),4 (0.22),←,
33,"Houlihan, Ryan",27y 142d,171 (53-2-116 31.58%),108 (0.63),←,
40,"Jamison, Michael",23y 1d,31 (13-0-18 41.94%),,←,
45,"Joseph, Aaron",19y 343d,12 (6-0-6 50.00%),1 (0.08),←,
5,"Judd, Chris",25y 277d,167 (99-2-66 59.88%),161 (0.96),33 (15-0-18 45.45%),23 (0.70)
8,"Kreuzer, Matthew",20y 30d,32 (16-0-16 50.00%),19 (0.59),←,
3,"Murphy, Marc",21y 328d,69 (22-0-47 31.88%),48 (0.70),←,
17,"OhAilpin, Setanta",26y 86d,51 (15-1-35 30.39%),22 (0.43),←,
29,"Scotland, Heath",28y 326d,167 (59-1-107 35.63%),54 (0.32),114 (36-1-77 32.02%),42 (0.37)
6,"Simpson, Kade",25y 38d,99 (30-1-68 30.81%),53 (0.54),←,
24,"Stevens, Nick",29y 160d,224 (106-4-114 48.21%),131 (0.58),97 (32-2-63 34.02%),53 (0.55)
Totals,Totals,23y 196d,1630 (622-19-989 38.16%),1325 (0.81),,
C,"Ratten, Brett",37y 336d,40 (16-0-24 40.00%),,←,
