Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1 ↓,"Ballantyne, Hayden",5,3,2,7,1,,,4.0,,2.0,,,,,,5.0,3.0,1.0,1.0,1.0,,,70.0
21,"Barlow, Michael",14,4,13,27,1,1.0,2.0,9.0,1.0,3.0,6.0,1.0,1.0,,2.0,14.0,12.0,,,,,1.0,89.0
26,"Bradley, Kepler",8,3,5,13,2,,10.0,,,2.0,,4.0,1.0,3.0,,6.0,8.0,,,3.0,,1.0,81.0
15,"Crowley, Ryan",6,2,6,12,1,,1.0,3.0,,3.0,3.0,1.0,1.0,1.0,,6.0,6.0,,1.0,2.0,,,89.0
3,"Dawson, Zac",3,1,4,7,,,,2.0,1.0,1.0,,3.0,,3.0,,2.0,4.0,,,6.0,,,100.0
9,"de Boer, Matt",7,4,5,12,1,,,1.0,,4.0,1.0,2.0,1.0,1.0,,5.0,6.0,,1.0,,,,88.0
41,"Duffield, Paul",14,6,2,16,,1.0,,2.0,3.0,4.0,,2.0,,2.0,,5.0,6.0,1.0,1.0,4.0,,,97.0
7,"Fyfe, Nat",14,6,7,21,,,,2.0,1.0,8.0,4.0,2.0,1.0,1.0,1.0,13.0,11.0,1.0,,1.0,,,80.0
12,"Griffin, Jonathon",4,4,8,12,,,20.0,5.0,2.0,1.0,,4.0,,1.0,,7.0,7.0,2.0,,7.0,,,77.0
32,"Hill, Stephen",17,3,9,26,,1.0,,4.0,2.0,7.0,5.0,1.0,1.0,,,8.0,18.0,,,4.0,2.0,1.0,83.0
37,"Johnson, Michael",7,5,3,10,,,,2.0,1.0,,,1.0,,1.0,,2.0,7.0,,,5.0,1.0,,96.0
23,"Mayne, Chris",12,8,7,19,2,,,4.0,,2.0,,,2.0,,,7.0,12.0,1.0,3.0,3.0,,1.0,88.0
18,"McPharlin, Luke",5,3,4,9,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,5.0,5.0,,,4.0,,,94.0
16,"Mundy, David",15,4,12,27,,1.0,,10.0,,6.0,7.0,4.0,1.0,2.0,3.0,14.0,13.0,1.0,,,,1.0,74.0
13,"Mzungu, Tendai",5,5,8,13,,1.0,1.0,3.0,1.0,,,3.0,,2.0,,6.0,8.0,1.0,1.0,1.0,3.0,,83.0
29,"Pavlich, Matthew",8,3,6,14,,3.0,1.0,2.0,,4.0,,2.0,1.0,,,5.0,10.0,,1.0,4.0,,1.0,82.0
46,"Pearce, Clancee",11,5,6,17,,,,3.0,2.0,4.0,,1.0,,,,3.0,14.0,,,1.0,1.0,,95.0
6,"Pearce, Danyle",13,2,10,23,2,1.0,,5.0,3.0,4.0,6.0,3.0,1.0,,,15.0,9.0,,,2.0,,,73.0
34,"Spurr, Lee",11,6,2,13,,,,3.0,3.0,,,2.0,2.0,2.0,,7.0,9.0,1.0,,3.0,,,100.0
8,"Suban, Nick",13,4,6,19,3,,,5.0,1.0,3.0,4.0,3.0,5.0,3.0,,12.0,6.0,,1.0,,,,71.0
33 ↑,"Sutcliffe, Cam",1,1,1,2,,,,1.0,,,,1.0,,1.0,,,3.0,,,,,,12.0
10,"Walters, Michael",13,5,3,16,3,2.0,,1.0,,2.0,,3.0,1.0,1.0,,5.0,11.0,1.0,1.0,1.0,1.0,2.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,87,129,335,16,12.0,35.0,74.0,23.0,61.0,36.0,44.0,20.0,25.0,6.0,152.0,188.0,10.0,11.0,52.0,8.0,8.0,
Opposition,Opposition,179,58,110,289,11,14.0,47.0,83.0,40.0,38.0,43.0,46.0,25.0,20.0,,153.0,139.0,16.0,8.0,51.0,11.0,5.0,
