Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",25y 122d,24 (15-0-9 62.50%),77 (3.21),20 (14-0-6 70.00%),70 (3.50)
4,"Campbell, Tony",22y 271d,54 (25-0-29 46.30%),43 (0.80),←,
25,"Eishold, Simon",23y 46d,44 (32-0-12 72.73%),27 (0.61),←,
21,"Febey, Steven",20y 265d,39 (25-0-14 64.10%),7 (0.18),←,
14,"Grinter, Rod",24y 350d,84 (45-0-39 53.57%),29 (0.35),←,
33,"Healy, Greg",24y 237d,109 (55-0-54 50.46%),134 (1.23),←,
10,"Hughes, Danny",26y 158d,112 (56-0-56 50.00%),17 (0.15),←,
16,"Lovell, Andy",19y 287d,29 (18-0-11 62.07%),31 (1.07),←,
17,"Lovett, Brett",23y 356d,81 (51-0-30 62.96%),7 (0.09),←,
6,"Lovett, Glenn",20y 292d,8 (5-0-3 62.50%),1 (0.13),←,
3,"Lyon, Garry",22y 240d,82 (50-0-32 60.98%),116 (1.41),←,
34,"Newport, Stephen",24y 187d,90 (48-0-42 53.33%),54 (0.60),←,
29,"Obst, Andrew",25y 265d,7 (6-0-1 85.71%),2 (0.29),←,
1,"ODwyer, Steven",24y 112d,63 (39-0-24 61.90%),32 (0.51),←,
5,"Spalding, Earl",25y 61d,71 (46-0-25 64.79%),36 (0.51),←,
18,"Stretch, Steven",26y 126d,97 (56-0-41 57.73%),31 (0.32),←,
11,"Stynes, Jim",24y 18d,70 (46-0-24 65.71%),67 (0.96),←,
15,"Tingay, Stephen",19y 271d,19 (14-0-5 73.68%),7 (0.37),←,
12,"Viney, Todd",24y 42d,41 (24-0-17 58.54%),21 (0.51),←,
8,"Yeats, Graeme",25y 232d,100 (57-0-43 57.00%),27 (0.27),←,
Totals,Totals,23y 270d,1224 (713-0-511 58.25%),766 (0.63),,
C,"Northey, John",46y 316d,126 (64-0-62 50.79%),,104 (58-0-46 55.77%),
