Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",22y 353d,65 (39-1-25 60.77%),27 (0.42),31 (15-1-15 50.00%),7 (0.23)
3,"Breuer, Shayne",25y 290d,101 (61-3-37 61.88%),97 (0.96),30 (15-2-13 53.33%),20 (0.67)
21,"Brown, David",28y 271d,90 (41-2-47 46.67%),73 (0.81),21 (10-1-10 50.00%),18 (0.86)
6,"Cummings, Scott",24y 160d,73 (40-4-29 57.53%),182 (2.49),33 (15-2-16 48.48%),99 (3.00)
28,"Daniels, Stephen",21y 297d,20 (9-2-9 50.00%),1 (0.05),←,
37,"Dew, Stuart",18y 313d,8 (3-1-4 43.75%),1 (0.13),←,
19,"Dickie, Donald",26y 50d,33 (15-2-16 48.48%),11 (0.33),←,
11,"Eagleton, Nathan",19y 229d,32 (15-2-15 50.00%),26 (0.81),←,
10,"Francou, Josh",23y 324d,36 (17-2-17 50.00%),25 (0.69),←,
27,"Harley, Tom",19y 344d,1 (1-0-0 100.00%),1 (1.00),←,
29,"Kingsley, Adam",22y 311d,26 (14-1-11 55.77%),8 (0.31),←,
20,"Lade, Brendon",21y 352d,36 (17-2-17 50.00%),25 (0.69),←,
22,"Lockwood, Bowen",19y 361d,22 (11-1-10 52.27%),15 (0.68),←,
9,"Lyle, Brayden",25y 113d,60 (30-2-28 51.67%),10 (0.17),34 (16-2-16 50.00%),5 (0.15)
33,"Mead, Darren",27y 90d,36 (17-2-17 50.00%),2 (0.06),←,
14,"Paxman, Stephen",27y 205d,134 (38-1-95 28.73%),18 (0.13),32 (16-1-15 51.56%),
30,"Poole, Darryl",26y 87d,22 (10-0-12 45.45%),11 (0.50),←,
2,"Primus, Matthew",23y 166d,52 (17-2-33 34.62%),13 (0.25),32 (16-2-14 53.13%),8 (0.25)
36,"Stevens, Nick",18y 175d,9 (5-1-3 61.11%),6 (0.67),←,
16,"Tredrea, Warren",19y 185d,10 (6-0-4 60.00%),18 (1.80),←,
1,"Wanganeen, Gavin",25y 9d,158 (89-5-64 57.91%),84 (0.53),31 (16-2-13 54.84%),21 (0.68)
15,"Wilson, Michael",21y 218d,35 (17-2-16 51.43%),20 (0.57),←,
Totals,Totals,23y 90d,1059 (512-38-509 48.35%),674 (0.64),,
C,"Cahill, John",58y 61d,83 (44-2-37 54.22%),,36 (17-2-17 50.00%),
