North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 202d,42 (21-0-21 50.00%),64 (1.52),4 (3-0-1 75.00%),9 (2.25)
33,"Allison, Brett",29y 328d,200 (109-1-90 54.75%),256 (1.28),←,
14,"Anderson, Brady",22y 311d,4 (3-0-1 75.00%),,←,
11,"Archer, Glenn",25y 26d,121 (76-0-45 62.81%),83 (0.69),←,
26,"Bell, Peter",22y 49d,54 (34-0-20 62.96%),52 (0.96),52 (34-0-18 65.38%),50 (0.96)
12,"Blakey, John",31y 269d,253 (126-0-127 49.80%),78 (0.31),118 (74-0-44 62.71%),40 (0.34)
16,"Capuano, Mathew",22y 229d,39 (28-0-11 71.79%),12 (0.31),←,
18,"Carey, Wayne",26y 327d,166 (99-0-67 59.64%),416 (2.51),←,
6,"Grant, Shannon",21y,62 (35-1-26 57.26%),46 (0.74),4 (3-0-1 75.00%),8 (2.00)
29,"Harvey, Brent",19y 340d,20 (13-0-7 65.00%),18 (0.90),←,
21,"Hewitt, Evan",19y 286d,5 (3-0-2 60.00%),4 (0.80),←,
35,"Longmire, John",27y 109d,181 (93-1-87 51.66%),504 (2.78),←,
4,"Martyn, Mick",29y 231d,205 (115-1-89 56.34%),14 (0.07),←,
5,"McCartney, Jason",24y 36d,79 (37-0-42 46.84%),48 (0.61),4 (3-0-1 75.00%),
31,"McKernan, Corey",24y 121d,95 (64-0-31 67.37%),101 (1.06),←,
28,"Pickett, Byron",20y 251d,5 (3-0-2 60.00%),,←,
13,"Pike, Martin",25y 156d,88 (29-0-59 32.95%),47 (0.53),28 (17-0-11 60.71%),7 (0.25)
3,"Rock, Anthony",27y 202d,162 (97-0-65 59.88%),131 (0.81),←,
8,"Scott, Robert",29y 49d,210 (126-1-83 60.24%),209 (1.00),78 (51-0-27 65.38%),45 (0.58)
24,"Sholl, Craig",30y 110d,180 (104-0-76 57.78%),105 (0.58),←,
10,"Stevens, Anthony",26y 291d,160 (95-0-65 59.38%),78 (0.49),←,
30,"Welsh, Scott",19y 133d,6 (4-0-2 66.67%),2 (0.33),←,
Totals,Totals,25y 2d,2337 (1314-5-1018 56.23%),2268 (0.97),,
C,"Pagan, Denis",50y 207d,124 (79-0-45 63.71%),,←,
