Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",8,4,7,15,,,1.0,,4.0,1.0,,2.0,1.0,,,4.0,12.0,,,4.0,1.0,,
7,"Burgoyne, Peter",16,5,7,23,6,,,6.0,1.0,5.0,5.0,3.0,2.0,1.0,,12.0,11.0,2.0,3.0,,,,
8,"Burgoyne, Shaun",12,6,1,13,5,2.0,,3.0,,,,1.0,1.0,1.0,3.0,7.0,6.0,1.0,6.0,4.0,1.0,,
9,"Carr, Josh",6,6,3,9,,,,3.0,,3.0,1.0,1.0,,1.0,,2.0,7.0,1.0,,2.0,1.0,,
12,"Cockatoo-Collins, Che",16,8,7,23,,1.0,,,3.0,1.0,2.0,,1.0,,2.0,9.0,14.0,2.0,2.0,1.0,1.0,,
35,"Cornes, Chad",14,5,4,18,2,1.0,,,,4.0,,1.0,,,,8.0,8.0,1.0,1.0,1.0,,,
17,"Dew, Stuart",15,3,1,16,3,3.0,,2.0,1.0,3.0,,2.0,,,,7.0,8.0,,1.0,,7.0,,
10,"Francou, Josh",12,4,15,27,,,,1.0,1.0,7.0,8.0,3.0,1.0,2.0,1.0,9.0,21.0,,1.0,1.0,1.0,,
31,"French, Barnaby",,1,7,7,,,3.0,,,,,,,,,2.0,5.0,1.0,,3.0,,,
34,"Guerra, Brent",6,3,5,11,1,,,1.0,1.0,2.0,1.0,1.0,,1.0,,4.0,8.0,,1.0,1.0,,,
11,"Hardwick, Damien",11,5,7,18,,,,,2.0,1.0,2.0,1.0,,1.0,,5.0,13.0,1.0,,,,,
38,"James, Roger",6,3,13,19,1,1.0,,3.0,,2.0,2.0,3.0,,3.0,,5.0,15.0,,2.0,1.0,2.0,,
29,"Kingsley, Adam",16,7,12,28,,,,2.0,1.0,7.0,3.0,1.0,1.0,1.0,,6.0,23.0,1.0,,1.0,3.0,,
5,"Lade, Brendon",3,2,1,4,1,,11.0,1.0,,3.0,,2.0,,2.0,,1.0,3.0,,,,,,
3,"Montgomery, Brett",7,4,4,11,1,,,1.0,1.0,2.0,1.0,,1.0,,,3.0,8.0,,1.0,2.0,,,
27,"Poulton, Jared",8,4,4,12,,,,,5.0,2.0,,,,,,1.0,12.0,,,,2.0,,
1,"Primus, Matthew",8,4,7,15,3,,17.0,2.0,1.0,2.0,5.0,1.0,4.0,1.0,,9.0,6.0,1.0,2.0,2.0,1.0,,
6,"Schofield, Jarrad",21,12,9,30,,1.0,,3.0,4.0,7.0,2.0,,,,,6.0,23.0,,,2.0,6.0,,
36,"Stevens, Nick",11,2,4,15,,,,3.0,,4.0,1.0,2.0,,1.0,,3.0,12.0,,,1.0,,,
16,"Tredrea, Warren",11,7,2,13,2,1.0,,,,6.0,,,,,,5.0,9.0,1.0,2.0,2.0,,,
2,"Wakelin, Darryl",4,3,5,9,,,,3.0,1.0,,,,,,,3.0,6.0,1.0,,3.0,,,
4,"Wanganeen, Gavin",15,4,7,22,,,1.0,2.0,3.0,1.0,2.0,,,,,10.0,12.0,,,1.0,5.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,102,132,358,25,11.0,33.0,36.0,29.0,63.0,35.0,24.0,12.0,15.0,6.0,121.0,242.0,13.0,22.0,32.0,31.0,,
Opposition,Opposition,185,86,115,300,18,7.0,19.0,37.0,35.0,48.0,39.0,36.0,15.0,12.0,,108.0,188.0,12.0,8.0,32.0,20.0,,
