Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",5,2,9,14,,,,2.0,1.0,2.0,2.0,2.0,,,,6.0,9.0,,,,1.0,,88.0
32,"Briggs, Kieren",3,3,4,7,,,15.0,2.0,,1.0,2.0,2.0,2.0,2.0,,3.0,5.0,,,1.0,,,59.0
5 ↑,"Bruhn, Tanner",2,1,4,6,,1.0,,2.0,1.0,,,,1.0,,,5.0,1.0,,,,,,32.0
44,"Buckley, Jack",7,6,3,10,,,,3.0,2.0,,,1.0,1.0,,,2.0,8.0,1.0,,6.0,,,91.0
21,"Buntine, Matt",9,2,5,14,,,,3.0,2.0,2.0,,6.0,2.0,1.0,,4.0,11.0,,,2.0,,,85.0
13,"Cumming, Isaac",13,4,7,20,,,,4.0,4.0,1.0,,2.0,,,,7.0,11.0,1.0,,7.0,1.0,,79.0
30,"Flynn, Matt",7,4,5,12,,1.0,30.0,9.0,,2.0,2.0,4.0,2.0,1.0,,7.0,5.0,1.0,1.0,3.0,,,72.0
4,"Greene, Toby",15,4,2,17,1,1.0,,2.0,,7.0,,4.0,,1.0,,6.0,10.0,2.0,,,,1.0,94.0
12,"Green, Tom",9,2,15,24,1,,,4.0,1.0,3.0,2.0,4.0,,,,10.0,14.0,,,1.0,1.0,1.0,71.0
37,"Hill, Bobby",9,3,,9,1,1.0,,3.0,,4.0,1.0,3.0,1.0,1.0,,1.0,7.0,,2.0,,,1.0,76.0
27,"Himmelberg, Harry",1,2,3,4,,,,,,,,,,,,3.0,2.0,1.0,1.0,1.0,,,93.0
23,"Hogan, Jesse",12,9,4,16,4,1.0,,2.0,,1.0,,4.0,3.0,1.0,,6.0,11.0,,5.0,3.0,,,73.0
2,"Hopper, Jacob",16,5,19,35,1,,,7.0,1.0,6.0,11.0,9.0,,3.0,2.0,20.0,14.0,,1.0,1.0,1.0,2.0,85.0
39,"Idun, Connor",8,5,4,12,,,,2.0,6.0,,,,,,,2.0,9.0,,,4.0,,,85.0
22,"Kelly, Josh",14,3,13,27,1,1.0,,8.0,2.0,3.0,2.0,3.0,2.0,1.0,,12.0,16.0,,1.0,2.0,,1.0,77.0
38,"Lloyd, Daniel",11,7,4,15,1,1.0,,5.0,1.0,4.0,3.0,2.0,1.0,,,5.0,11.0,,2.0,1.0,,,81.0
33,"OHalloran, Xavier",5,3,5,10,1,1.0,,,1.0,2.0,,,2.0,,,5.0,5.0,,1.0,,,,88.0
36 ↓,"Perryman, Harry",10,4,5,15,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,7.0,8.0,,1.0,2.0,,,50.0
26,"Riccardi, Jake",9,4,8,17,,,,,2.0,2.0,,1.0,,,,3.0,13.0,,,1.0,,,83.0
14,"Taranto, Tim",14,4,18,32,,,,4.0,2.0,1.0,7.0,4.0,1.0,,,17.0,13.0,,1.0,,,1.0,81.0
15,"Taylor, Sam",4,2,4,8,,,,1.0,,,,1.0,,,,3.0,5.0,,,9.0,,,91.0
8,"Ward, Callan",10,3,15,25,1,,,8.0,3.0,2.0,6.0,2.0,,,,13.0,11.0,,1.0,,,,86.0
6,"Whitfield, Lachie",17,7,7,24,,,,2.0,2.0,,1.0,7.0,,1.0,,3.0,20.0,,,2.0,,2.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,89,163,373,12,11.0,45.0,77.0,32.0,44.0,40.0,62.0,19.0,12.0,2.0,150.0,219.0,6.0,17.0,46.0,4.0,9.0,
Opposition,Opposition,193,82,151,344,13,9.0,37.0,69.0,32.0,46.0,36.0,63.0,12.0,19.0,4.0,135.0,200.0,9.0,9.0,39.0,3.0,6.0,
