Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",23y 77d,64 (33-1-30 52.34%),27 (0.42),←,
24,"Bolton, Jude",32y 23d,281 (152-4-125 54.80%),145 (0.52),←,
37,"Goodes, Adam",32y 90d,302 (164-4-134 54.97%),354 (1.17),←,
39,"Grundy, Heath",25y 310d,92 (50-1-41 54.89%),19 (0.21),←,
4,"Hannebery, Dan",21y 43d,54 (30-1-23 56.48%),16 (0.30),←,
15,"Jack, Kieren",24y 284d,91 (46-2-43 51.65%),52 (0.57),←,
32,"Jetta, Lewis",22y 339d,42 (24-1-17 58.33%),21 (0.50),←,
34,"Johnson, Alex",20y 36d,22 (14-0-8 63.64%),1 (0.05),←,
12,"Kennedy, Josh",23y 292d,63 (34-1-28 54.76%),26 (0.41),50 (29-1-20 59.00%),22 (0.44)
9,"Malceski, Nick",27y 236d,106 (67-1-38 63.68%),49 (0.46),←,
29,"Mattner, Martin",29y 245d,193 (109-2-82 56.99%),39 (0.20),95 (49-2-44 52.63%),25 (0.26)
21,"McGlynn, Ben",26y 245d,84 (46-1-37 55.36%),83 (0.99),40 (23-1-16 58.75%),55 (1.38)
3,"McVeigh, Jarrad",27y,171 (97-3-71 57.60%),125 (0.73),←,
5,"OKeefe, Ryan",31y 74d,234 (130-3-101 56.20%),229 (0.98),←,
26,"Parker, Luke",19y 165d,15 (9-0-6 60.00%),8 (0.53),←,
20,"Reid, Sam",20y 102d,26 (15-1-10 59.62%),26 (1.00),←,
25,"Richards, Ted",29y 87d,158 (88-3-67 56.65%),31 (0.20),125 (69-3-53 56.40%),12 (0.10)
30,"Roberts-Thomson, Lewis",28y 212d,150 (85-1-64 57.00%),28 (0.19),←,
16,"Rohan, Gary",20y 305d,20 (12-1-7 62.50%),17 (0.85),←,
1,"Seaby, Mark",27y 342d,116 (71-1-44 61.64%),68 (0.59),14 (9-1-4 67.86%),4 (0.29)
2,"Shaw, Rhyce",30y 174d,164 (83-1-80 50.91%),40 (0.24),70 (35-1-34 50.71%),20 (0.29)
40,"Smith, Nick",23y 300d,54 (27-1-26 50.93%),8 (0.15),←,
Totals,Totals,25y 314d,2502 (1386-34-1082 55.40%),1412 (0.56),,
C,"Longmire, John",41y 98d,26 (15-1-10 59.62%),,←,
