Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Butts, Jordon",2,1,11,13,,,,,,,2.0,2.0,,1.0,,5.0,8.0,,,6.0,,,96.0
15,"Cook, Brayden",4,1,7,11,,,,1.0,,1.0,,1.0,,,,3.0,8.0,,,,,,71.0
5,"Crouch, Matt",8,1,20,28,,,,13.0,1.0,2.0,8.0,5.0,1.0,1.0,,15.0,12.0,,,,1.0,,76.0
6 ↓,"Curtin, Daniel",1,1,4,5,,,,,1.0,,,2.0,,2.0,,1.0,4.0,,,1.0,,,38.0
12,"Dawson, Jordan",19,4,8,27,,1.0,,7.0,1.0,11.0,5.0,2.0,4.0,,2.0,11.0,16.0,1.0,,2.0,1.0,2.0,87.0
32,"Fogarty, Darcy",13,7,1,14,4,1.0,,3.0,,4.0,,1.0,2.0,,,4.0,9.0,2.0,3.0,1.0,1.0,,84.0
34,"Himmelberg, Elliott",6,3,4,10,2,1.0,5.0,4.0,,1.0,,2.0,,1.0,,7.0,4.0,,1.0,1.0,,2.0,88.0
20,"Hinge, Mitch",12,1,6,18,,,,,8.0,1.0,1.0,2.0,,1.0,,4.0,7.0,,,2.0,,,84.0
1,"Jones, Chayce",10,3,4,14,,1.0,,3.0,3.0,1.0,2.0,3.0,,,,5.0,7.0,1.0,1.0,2.0,,,76.0
48,"Keane, Mark",6,1,6,12,,,,4.0,4.0,,,6.0,1.0,1.0,,7.0,4.0,,,7.0,,,100.0
2,"Keays, Ben",10,8,5,15,,1.0,,6.0,,3.0,,4.0,,,,3.0,10.0,1.0,3.0,1.0,,2.0,86.0
29,"Laird, Rory",11,3,17,28,,1.0,,8.0,2.0,3.0,6.0,3.0,3.0,1.0,,13.0,17.0,,,2.0,,,68.0
25,"McHenry, Ned",7,5,4,11,,1.0,,2.0,1.0,,1.0,2.0,,2.0,,3.0,10.0,,1.0,2.0,,,67.0
16,"Michalanney, Max",3,1,5,8,,,,4.0,,2.0,1.0,,,,,4.0,4.0,,,,,,86.0
27 ↑,"Nankervis, Luke",2,,6,8,,,,2.0,3.0,,1.0,1.0,,,,4.0,3.0,,,3.0,1.0,,46.0
43,"OBrien, Reilly",10,2,5,15,,,56.0,3.0,2.0,3.0,5.0,5.0,1.0,1.0,,6.0,6.0,,,2.0,,,88.0
8,"Rachele, Josh",8,,7,15,1,,,3.0,,3.0,2.0,5.0,2.0,,,7.0,8.0,,,1.0,,,85.0
23,"Rankine, Izak",13,2,11,24,3,1.0,,4.0,2.0,3.0,5.0,,2.0,,3.0,14.0,10.0,,1.0,4.0,1.0,2.0,92.0
38,"Sholl, Lachlan",12,8,4,16,1,1.0,,1.0,1.0,2.0,,1.0,,,,2.0,15.0,,2.0,2.0,,,89.0
33,"Smith, Brodie",10,1,6,16,,,,2.0,3.0,3.0,,2.0,,2.0,,2.0,13.0,,,3.0,,,77.0
14,"Soligo, Jake",11,,17,28,,,,4.0,5.0,2.0,5.0,6.0,2.0,2.0,,14.0,16.0,,,1.0,,,79.0
13,"Walker, Taylor",7,3,,7,2,1.0,1.0,,,1.0,,1.0,,,,3.0,5.0,1.0,3.0,2.0,,1.0,91.0
24,"Worrell, Josh",7,1,5,12,,,,2.0,5.0,1.0,,2.0,1.0,1.0,,4.0,6.0,,,6.0,,,45.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,57,163,355,13,12.0,62.0,76.0,42.0,47.0,44.0,58.0,19.0,16.0,5.0,141.0,202.0,6.0,15.0,51.0,5.0,9.0,
Opposition,Opposition,228,99,129,357,13,12.0,43.0,73.0,32.0,55.0,38.0,49.0,16.0,19.0,1.0,151.0,203.0,17.0,12.0,49.0,1.0,8.0,
