Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",32y 187d,313 (190-6-117 61.66%),415 (1.33),65 (39-2-24 61.54%),108 (1.66)
5,"Boyd, Matthew",27y 3d,137 (69-2-66 51.09%),49 (0.36),←,
17,"Cooney, Adam",23y 334d,132 (69-2-61 53.03%),126 (0.95),←,
4,"Cross, Daniel",26y 153d,130 (64-3-63 50.38%),24 (0.18),←,
10,"Eagleton, Nathan",30y 293d,258 (123-5-130 48.64%),214 (0.83),202 (97-3-102 48.76%),169 (0.84)
3,"Everitt, Andrejs",20y 170d,24 (14-1-9 60.42%),5 (0.21),←,
13,"Giansiracusa, Daniel",27y 172d,165 (75-4-86 46.67%),171 (1.04),←,
9,"Gilbee, Lindsay",28y 53d,161 (81-2-78 50.93%),99 (0.61),←,
8,"Hahn, Mitch",28y 112d,159 (77-2-80 49.06%),143 (0.90),←,
40,"Harbrow, Jarrod",21y 43d,45 (26-1-18 58.89%),20 (0.44),←,
25,"Hargrave, Ryan",28y 35d,161 (77-4-80 49.07%),35 (0.22),←,
7,"Higgins, Shaun",21y 179d,49 (28-1-20 58.16%),60 (1.22),←,
20,"Hill, Josh",20y 223d,41 (27-1-13 67.07%),48 (1.17),←,
6,"Johnson, Brad",33y 43d,346 (168-7-171 49.57%),545 (1.58),←,
36,"Lake, Brian",27y 184d,144 (69-2-73 48.61%),15 (0.10),←,
27,"Minson, Will",24y 141d,88 (53-1-34 60.80%),47 (0.53),←,
38,"Morris, Dale",26y 244d,109 (64-2-43 59.63%),2 (0.02),←,
2,"Murphy, Robert",27y 82d,164 (72-4-88 45.12%),138 (0.84),←,
42,"Picken, Liam",23y 29d,20 (14-0-6 70.00%),7 (0.35),←,
11,"Reid, Sam",19y 296d,5 (4-0-1 80.00%),1 (0.20),←,
14,"Ward, Callan",19y 142d,25 (17-0-8 68.00%),18 (0.72),←,
28,"Welsh, Scott",30y 266d,202 (121-1-80 60.15%),362 (1.79),37 (25-1-11 68.92%),62 (1.68)
Totals,Totals,25y 303d,2878 (1502-51-1325 52.19%),2544 (0.88),,
C,"Eade, Rodney",51y 148d,267 (146-4-117 55.43%),,115 (65-2-48 57.39%),
