Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Addison, Dylan",3,3,6,9,,1.0,,5.0,,1.0,,2.0,1.0,1.0,,3.0,4.0,,,2.0,,,89.0
14,"Bugg, Tomas",10,3,1,11,,,,7.0,2.0,1.0,2.0,2.0,4.0,1.0,,7.0,5.0,,,2.0,,,87.0
18,"Cameron, Jeremy",7,2,2,9,4,,,,,3.0,,,1.0,,,5.0,4.0,1.0,1.0,3.0,,,88.0
3,"Coniglio, Stephen",18,2,9,27,1,,,11.0,2.0,2.0,7.0,3.0,2.0,,2.0,11.0,15.0,,,2.0,,,79.0
1,"Davis, Phil",7,4,,7,,,,1.0,1.0,1.0,,3.0,1.0,2.0,,2.0,6.0,1.0,,4.0,,,96.0
48,"Frost, Sam",8,5,4,12,1,,,2.0,4.0,1.0,1.0,,1.0,,,2.0,10.0,,,5.0,1.0,,88.0
26,"Giles, Jonathan",6,2,1,7,,2.0,10.0,1.0,,3.0,1.0,2.0,,2.0,,6.0,2.0,1.0,1.0,5.0,,1.0,93.0
4,"Greene, Toby",13,3,10,23,1,,,3.0,1.0,4.0,7.0,3.0,2.0,1.0,,12.0,10.0,,,1.0,,,81.0
2,"Hampton, Curtly",8,2,8,16,,,,2.0,2.0,,1.0,3.0,1.0,2.0,,10.0,8.0,,,5.0,1.0,,87.0
19,"Haynes, Nick",15,4,6,21,,,,3.0,5.0,1.0,2.0,4.0,2.0,1.0,,10.0,10.0,,,10.0,,,93.0
32,"Hunt, Josh",15,7,3,18,,,,7.0,5.0,1.0,1.0,4.0,1.0,2.0,,6.0,11.0,2.0,,3.0,,1.0,82.0
40,"Kennedy, Adam",10,4,5,15,1,,,3.0,,4.0,1.0,2.0,,,,3.0,12.0,,,5.0,,,81.0
41,"Mumford, Shane",3,5,10,13,,1.0,45.0,7.0,,2.0,5.0,3.0,1.0,3.0,3.0,8.0,5.0,,1.0,5.0,,,86.0
7 ↓,"Palmer, Rhys",2,1,2,4,,,,,,,1.0,1.0,,1.0,,3.0,1.0,,,,,,29.0
12,"Patton, Jonathon",9,4,4,13,3,1.0,,3.0,1.0,5.0,1.0,3.0,1.0,2.0,,11.0,2.0,2.0,3.0,1.0,,1.0,84.0
9,"Scully, Tom",6,1,13,19,1,1.0,,6.0,1.0,2.0,4.0,,1.0,,,13.0,6.0,,,,,,87.0
23,"Shaw, Heath",19,5,1,20,,,,3.0,6.0,5.0,1.0,5.0,1.0,1.0,,5.0,13.0,,,3.0,,1.0,88.0
5 ↑,"Shiel, Dylan",4,,3,7,,,,4.0,1.0,,,,,,,2.0,5.0,,,1.0,,,49.0
10,"Smith, Devon",8,3,3,11,1,,,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,4.0,6.0,,1.0,,,,83.0
17,"Treloar, Adam",16,2,18,34,,1.0,,8.0,,7.0,8.0,2.0,1.0,,1.0,15.0,17.0,,,,3.0,,84.0
8,"Ward, Callan",18,2,13,31,1,,3.0,5.0,5.0,5.0,11.0,5.0,2.0,2.0,,24.0,6.0,1.0,,1.0,,1.0,86.0
6,"Whitfield, Lachie",14,3,7,21,1,,,3.0,1.0,2.0,,2.0,1.0,2.0,,6.0,14.0,,1.0,4.0,2.0,2.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,67,129,348,15,9.0,58.0,88.0,38.0,51.0,55.0,51.0,25.0,24.0,6.0,168.0,172.0,8.0,8.0,62.0,7.0,7.0,
Opposition,Opposition,196,69,124,320,9,13.0,37.0,76.0,33.0,51.0,37.0,66.0,24.0,25.0,,158.0,163.0,9.0,8.0,70.0,5.0,4.0,
