St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Baker, Steven",,1,1,1,,,,,,,,,,,,,1.0,,,,,,
2,"Brown, Tony",7,5,9,16,1,1.0,,,1.0,1.0,8.0,1.0,1.0,,,4.0,12.0,,,,1.0,,
3,"Burke, Nathan",13,3,5,18,,,,,1.0,1.0,2.0,3.0,3.0,1.0,,7.0,9.0,2.0,,,,,
31,"Elliott, Tim",14,7,8,22,1,1.0,21.0,1.0,4.0,6.0,8.0,1.0,3.0,1.0,1.0,18.0,9.0,3.0,1.0,4.0,,,
14,"Francis, Tony",14,3,6,20,1,,,3.0,1.0,2.0,5.0,2.0,3.0,2.0,,6.0,16.0,,,2.0,,,
25,"Hall, Barry",9,5,4,13,1,3.0,,,2.0,,,,2.0,1.0,,6.0,6.0,2.0,2.0,1.0,,,
35,"Harvey, Robert",15,2,8,23,,,,2.0,1.0,2.0,2.0,2.0,3.0,1.0,,9.0,15.0,,,,,,
24,"Heatley, Jason",2,2,1,3,,1.0,,1.0,,,,,,,,,3.0,,2.0,1.0,,,
8,"Hudghton, Max",2,2,3,5,,,,1.0,3.0,,,,1.0,1.0,,4.0,2.0,1.0,,,,,
5,"Jones, Austinn",7,4,3,10,1,1.0,,1.0,,,,,1.0,2.0,,3.0,6.0,,2.0,,2.0,,
23,"Loewe, Stewart",11,7,2,13,1,,7.0,1.0,,6.0,,,1.0,1.0,,4.0,9.0,1.0,1.0,1.0,,,
26,"McLaren, Joe",7,3,4,11,1,,,1.0,,1.0,,,,,,2.0,8.0,,,,,,
11,"Mitchell, Gavin",10,5,9,19,2,1.0,,6.0,1.0,2.0,2.0,1.0,1.0,2.0,,10.0,9.0,1.0,1.0,3.0,1.0,,
1,"Peckett, Justin",12,6,5,17,,,,,3.0,2.0,,2.0,,2.0,,4.0,12.0,1.0,,2.0,1.0,,
28,"Ryan, Damien",5,2,3,8,,,,,2.0,,,,,,,3.0,6.0,,,,,,
19,"Sziller, Steven",17,7,6,23,1,3.0,,1.0,2.0,3.0,2.0,,1.0,1.0,,7.0,15.0,,2.0,1.0,,,
4,"Thompson, Andrew",10,3,7,17,,1.0,1.0,1.0,2.0,1.0,5.0,2.0,,,,6.0,9.0,,,,,,
32,"Traianidis, Jason",10,2,8,18,,1.0,1.0,2.0,2.0,3.0,1.0,4.0,,2.0,,5.0,13.0,,,3.0,1.0,,
15,"Wakelin, Darryl",8,1,2,10,1,,2.0,,2.0,1.0,3.0,1.0,1.0,,,4.0,6.0,,1.0,,,,
12,"Wakelin, Shane",4,2,3,7,,,1.0,2.0,3.0,,1.0,,,,,4.0,3.0,1.0,,4.0,,,
33,"Walton, Ben",6,,2,8,,1.0,,1.0,,3.0,3.0,2.0,1.0,2.0,,3.0,4.0,,,1.0,,,
20,"Young, Matthew",14,3,7,21,,,,1.0,6.0,1.0,,,2.0,1.0,,6.0,9.0,1.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,75,106,303,11,15.0,33.0,25.0,36.0,35.0,42.0,21.0,24.0,20.0,1.0,115.0,182.0,13.0,12.0,24.0,6.0,,
Opposition,Opposition,175,72,86,261,14,12.0,30.0,29.0,17.0,58.0,34.0,28.0,20.0,24.0,5.0,124.0,140.0,22.0,13.0,26.0,8.0,,
