Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",26y 119d,118 (66-4-48 57.63%),47 (0.40),←,
21,"Balta, Noah",24y 215d,92 (51-2-39 56.52%),32 (0.35),←,
29,"Bolton, Shai",25y 169d,124 (67-4-53 55.65%),150 (1.21),←,
35,"Broad, Nathan",31y 40d,136 (86-3-47 64.34%),3 (0.02),←,
30,"Brown, Tom",20y 300d,10 (1-0-9 10.00%),,←,
44,"Campbell, Seth",19y 148d,10 (1-0-9 10.00%),3 (0.30),←,
38,"Cumberland, Noah",23y 71d,21 (6-1-14 30.95%),29 (1.38),←,
27,"Dow, Thomson",22y 222d,28 (7-1-20 26.79%),1 (0.04),←,
48,"Green, Steely",20y 137d,2 (0-0-2 0.00%),,←,
42,"Lefau, Mykelti",25y 338d,9 (1-0-8 11.11%),12 (1.33),←,
4,"Martin, Dustin",32y 334d,298 (163-4-131 55.37%),335 (1.12),←,
28,"McAuliffe, Kane",19y 85d,4 (0-0-4 0.00%),,←,
33,"McIntosh, Kamdyn",30y 52d,178 (106-3-69 60.39%),50 (0.28),←,
46,"Miller, Ben",24y 268d,34 (13-3-18 42.65%),9 (0.26),←,
25,"Nankervis, Toby",29y 287d,146 (89-2-55 61.64%),37 (0.25),134 (82-2-50 61.94%),34 (0.25)
50,"Pickett, Marlion",32y 140d,89 (43-4-42 50.56%),26 (0.29),←,
3,"Prestia, Dion",31y 226d,217 (103-3-111 48.16%),71 (0.33),122 (77-3-42 64.34%),41 (0.34)
13,"Ralphsmith, Hugo",22y 198d,38 (14-1-23 38.16%),11 (0.29),←,
17,"Rioli, Daniel",27y 39d,171 (97-4-70 57.89%),104 (0.61),←,
32,"Ryan, Samson",23y 168d,17 (6-0-11 35.29%),12 (0.71),←,
15,"Short, Jayden",28y 122d,163 (93-4-66 58.28%),35 (0.21),←,
40,"Sonsie, Tyler",21y 119d,17 (5-1-11 32.35%),6 (0.35),←,
1,"Vlastuin, Nick",30y 36d,222 (130-4-88 59.46%),29 (0.13),←,
Totals,Totals,25y 294d,2144 (1148-48-948 53.54%),1002 (0.47),,
C,"Yze, Adem",46y 247d,12 (2-0-10 16.67%),,11 (1-0-10 9.09%),
