North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",4,,6,10,,,,2.0,,,,,,,,,,,,,,,
5,"Anderson, Stuart",10,7,6,16,,1.0,,,,,,,,,,,,,,,,,
11,"Archer, Glenn",7,1,5,12,,,,1.0,,,,,,2.0,,,,,,,,,
14,"Armstrong, Matt",12,,3,15,1,,,2.0,,,,,1.0,,,,,,,,,,
1,"Barnett, John",2,,2,4,,,,,,,,,,,,,,,,,,,
12,"Blakey, John",14,7,10,24,1,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
16,"Capuano, Mathew",1,1,1,2,,,2.0,,,,,,,2.0,,,,,,,,,
18,"Carey, Wayne",9,7,2,11,2,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
7,"Laidley, Dani",10,4,9,19,,,,1.0,,,,,1.0,2.0,,,,,,,,,
35,"Longmire, John",8,3,3,11,2,1.0,,,,,,,,,,,,,,,,,
31,"McKernan, Corey",6,3,3,9,2,,10.0,1.0,,,,,,,,,,,,,,,
13,"Nichols, Trent",6,,2,8,1,,,1.0,,,,,,,,,,,,,,,
20,"Reynolds, Keenan",7,3,4,11,,,,,,,,,3.0,,,,,,,,,,
22,"Roberts, Mark",8,5,7,15,,,,,,,,,,,,,,,,,,,
3,"Rock, Anthony",10,4,6,16,,2.0,,1.0,,,,,,,,,,,,,,,
2,"Schwass, Wayne",15,3,9,24,1,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
8,"Scott, Robert",6,,7,13,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
24,"Sholl, Craig",6,1,5,11,,,,,,,,,2.0,,,,,,,,,,
15,"Smith, Ross",9,5,6,15,,,,2.0,,,,,,,,,,,,,,,
10,"Stevens, Anthony",15,5,12,27,,1.0,,1.0,,,,,2.0,,1.0,,,,,,,,
36,"Stevens, Mark",11,2,2,13,2,1.0,,,,,,,3.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,61,110,286,12,12.0,13.0,17.0,,,,,18.0,12.0,1.0,,,,,,,,
Opposition,Opposition,199,86,125,324,16,17.0,20.0,37.0,,,,,12.0,18.0,5.0,,,,,,,,
