North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",24y 299d,147 (77-0-70 52.38%),24 (0.16),←,
50,"Brown, Ben",24y 231d,70 (40-0-30 57.14%),129 (1.84),←,
10,"Cunnington, Ben",26y 9d,158 (84-0-74 53.16%),65 (0.41),←,
38,"Daw, Majak",26y 120d,29 (10-0-19 34.48%),30 (1.03),←,
14,"Dumont, Trent",22y 9d,33 (9-0-24 27.27%),13 (0.39),←,
27,"Garner, Taylor",23y 182d,28 (15-0-13 53.57%),17 (0.61),←,
43,"Gibson, Sam",31y 43d,123 (67-0-56 54.47%),49 (0.40),←,
22,"Goldstein, Todd",29y 8d,185 (96-1-88 52.16%),100 (0.54),←,
39,"Hibberd, Mitchell",20y 289d,3 (0-0-3 0.00%),,←,
4,"Higgins, Shaun",29y 127d,176 (84-1-91 48.01%),191 (1.09),47 (26-0-21 55.32%),63 (1.34)
8,"Hrovat, Nathan",23y 32d,45 (18-0-27 40.00%),24 (0.53),15 (4-0-11 26.67%),10 (0.67)
11,"McDonald, Luke",22y 150d,67 (37-0-30 55.22%),9 (0.13),←,
42,"Mountford, Declan",20y 146d,5 (0-0-5 0.00%),1 (0.20),←,
17,"Mullett, Aaron",25y 136d,79 (38-0-41 48.10%),30 (0.38),←,
26,"Nielson, Dan",21y 61d,1 (0-0-1 0.00%),,←,
21,"Simpkin, Jy",19y 126d,7 (1-0-6 14.29%),5 (0.71),←,
9,"Swallow, Andrew",30y 37d,217 (108-1-108 50.00%),78 (0.36),←,
25,"Tarrant, Robbie",28y 75d,99 (48-0-51 48.48%),42 (0.42),←,
12,"Thomas, Lindsay",29y 131d,203 (98-2-103 48.77%),322 (1.59),←,
16,"Thompson, Scott",31y 61d,193 (94-2-97 49.22%),6 (0.03),←,
41,"Wagner, Corey",20y 108d,7 (1-0-6 14.29%),,←,
7,"Ziebell, Jack",26y 131d,162 (79-0-83 48.77%),97 (0.60),←,
Totals,Totals,25y 81d,2037 (1004-7-1026 49.29%),1232 (0.60),,
C,"Scott, Brad",41y 67d,172 (89-0-83 51.74%),,←,
