Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",27y 183d,95 (46-1-48 48.95%),37 (0.39),73 (38-1-34 52.74%),29 (0.40)
32,"Bourke, David",20y 200d,29 (19-0-10 65.52%),3 (0.10),←,
11,"Bowden, Joel",18y 36d,1 (1-0-0 100.00%),,←,
17,"Broderick, Paul",26y 206d,157 (76-1-80 48.73%),117 (0.75),64 (37-1-26 58.59%),37 (0.58)
21,"Bulluss, Paul",26y 186d,58 (23-1-34 40.52%),12 (0.21),←,
9,"Campbell, Wayne",23y 308d,114 (50-1-63 44.30%),74 (0.65),←,
15,"Charles, Justin",25y 303d,70 (37-2-31 54.29%),45 (0.64),34 (19-1-14 57.35%),21 (0.62)
10,"Daffy, Nick",23y 77d,66 (38-1-27 58.33%),88 (1.33),←,
25,"Gale, Brendon",28y 9d,139 (58-1-80 42.09%),149 (1.07),←,
1,"Gale, Michael",29y 219d,157 (70-1-86 44.90%),42 (0.27),52 (29-1-22 56.73%),13 (0.25)
2,"Gaspar, Darren",20y 68d,37 (16-0-21 43.24%),1 (0.03),16 (9-0-7 56.25%),
16,"Holland, Ben",19y 78d,9 (6-0-3 66.67%),3 (0.33),←,
31,"Howat, John",26y 12d,63 (29-0-34 46.03%),11 (0.17),43 (19-0-24 44.19%),1 (0.02)
3,"Kellaway, Duncan",23y 161d,72 (38-1-33 53.47%),,←,
33,"Knights, Matthew",25y 296d,158 (60-0-98 37.97%),101 (0.64),←,
8,"Merenda, Mark",20y 272d,39 (24-0-15 61.54%),22 (0.56),←,
28,"Moore, Ben",19y 23d,3 (3-0-0 100.00%),2 (0.67),←,
6,"Naish, Chris",24y 304d,126 (53-1-72 42.46%),189 (1.50),←,
13,"Powell, Robert",20y 130d,3 (2-0-1 66.67%),3 (1.00),←,
12,"Richardson, Matthew",21y 130d,59 (30-0-29 50.85%),188 (3.19),←,
4,"Rogers, Matthew",22y 245d,59 (33-1-25 56.78%),51 (0.86),←,
Totals,Totals,23y 181d,1514 (712-12-790 47.03%),1138 (0.75),,
C,"Walls, Robert",46y 6d,325 (154-2-169 47.69%),,17 (9-0-8 52.94%),
