Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",28y 168d,115 (54-1-60 47.39%),40 (0.35),93 (46-1-46 50.00%),32 (0.34)
30,"Bourke, David",21y 185d,44 (26-0-18 59.09%),12 (0.27),←,
17,"Broderick, Paul",27y 191d,177 (84-1-92 47.74%),125 (0.71),84 (45-1-38 54.17%),45 (0.54)
21,"Bulluss, Paul",27y 171d,72 (28-1-43 39.58%),19 (0.26),←,
9,"Campbell, Wayne",24y 293d,134 (58-1-75 43.66%),79 (0.59),←,
40,"Chaffey, Mark",20y 68d,10 (4-0-6 40.00%),1 (0.10),←,
15,"Charles, Justin",26y 288d,83 (43-2-38 53.01%),59 (0.71),47 (25-1-21 54.26%),35 (0.74)
10,"Daffy, Nick",24y 63d,82 (44-1-37 54.27%),108 (1.32),←,
25,"Gale, Brendon",28y 360d,157 (65-1-91 41.72%),169 (1.08),←,
2,"Gaspar, Darren",21y 54d,56 (23-0-33 41.07%),2 (0.04),35 (16-0-19 45.71%),1 (0.03)
20,"Harrison, Ben",22y 177d,19 (9-0-10 47.37%),7 (0.37),17 (7-0-10 41.18%),7 (0.41)
3,"Kellaway, Duncan",24y 146d,92 (46-1-45 50.54%),,←,
33,"Knights, Matthew",26y 281d,167 (63-0-104 37.72%),102 (0.61),←,
8,"Merenda, Mark",21y 257d,53 (31-0-22 58.49%),34 (0.64),←,
13,"Powell, Robert",21y 116d,16 (8-0-8 50.00%),23 (1.44),←,
7,"Prescott, Ashley",24y 305d,61 (31-1-29 51.64%),9 (0.15),←,
12,"Richardson, Matthew",22y 116d,76 (37-0-39 48.68%),240 (3.16),←,
4,"Rogers, Matthew",23y 230d,71 (38-1-32 54.23%),59 (0.83),←,
37,"Ryan, Damien",19y 344d,18 (10-0-8 55.56%),1 (0.06),←,
34,"Thompson, Ewan",20y 106d,2 (1-0-1 50.00%),1 (0.50),←,
29,"Torney, Jason",20y 27d,24 (10-1-13 43.75%),2 (0.08),←,
Totals,Totals,23y 275d,1529 (713-12-804 46.63%),1092 (0.71),,
C,"Walls, Robert",46y 357d,345 (162-2-181 47.25%),,37 (17-0-20 45.95%),
