Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",22y 257d,47 (27-0-20 57.45%),11 (0.23),←,
27,"Ball, Jason",32y 258d,186 (112-0-74 60.22%),158 (0.85),83 (49-0-34 59.04%),44 (0.53)
21,"Barry, Leo",28y 79d,164 (93-0-71 56.71%),50 (0.30),←,
6,"Bolton, Craig",25y 67d,96 (58-0-38 60.42%),17 (0.18),67 (41-0-26 61.19%),7 (0.10)
24,"Bolton, Jude",25y 144d,132 (69-1-62 52.65%),69 (0.52),←,
32,"Buchanan, Amon",22y 300d,41 (23-0-18 56.10%),17 (0.41),←,
28,"Crouch, Jared",27y 154d,175 (93-1-81 53.43%),40 (0.23),←,
2,"Davis, Nick",25y 129d,123 (60-0-63 48.78%),158 (1.28),52 (30-0-22 57.69%),73 (1.40)
26,"Dempster, Sean",21y 198d,15 (10-0-5 66.67%),,←,
12,"Fosdike, Nic",25y 161d,109 (55-1-53 50.92%),51 (0.47),←,
37,"Goodes, Adam",25y 210d,154 (81-1-72 52.92%),162 (1.05),←,
1,"Hall, Barry",28y 179d,172 (81-2-89 47.67%),397 (2.31),84 (47-1-36 56.55%),253 (3.01)
16,"Jolly, Darren",23y 273d,65 (31-0-34 47.69%),19 (0.29),17 (11-0-6 64.71%),8 (0.47)
17,"Kennelly, Tadhg",24y 36d,94 (55-0-39 58.51%),25 (0.27),←,
31,"Kirk, Brett",28y 285d,116 (63-1-52 54.74%),50 (0.43),←,
4,"Mathews, Ben",26y 250d,152 (82-1-69 54.28%),30 (0.20),←,
5,"OKeefe, Ryan",24y 194d,86 (49-0-37 56.98%),89 (1.03),←,
19,"OLoughlin, Michael",28y 167d,215 (121-2-92 56.74%),359 (1.67),←,
30,"Roberts-Thomson, Lewis",21y 332d,41 (26-0-15 63.41%),5 (0.12),←,
13,"Schneider, Adam",21y 86d,45 (26-0-19 57.78%),43 (0.96),←,
38,"Vogels, Luke",22y 60d,7 (5-0-2 71.43%),6 (0.86),←,
10,"Williams, Paul",32y 125d,287 (135-3-149 47.56%),301 (1.05),98 (54-1-43 55.61%),78 (0.80)
Totals,Totals,25y 246d,2522 (1355-13-1154 53.73%),2057 (0.82),,
C,"Roos, Paul",42y 40d,77 (47-0-30 61.04%),,←,
