Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",36y 51d,350 (188-2-160 54.00%),440 (1.26),240 (153-2-85 64.17%),316 (1.32)
24,"Bews, Jed",26y 203d,87 (49-2-36 57.47%),10 (0.11),←,
46,"Blicavs, Mark",29y 98d,163 (107-2-54 66.26%),36 (0.22),←,
40,"Dahlhaus, Luke",27y 318d,183 (90-0-93 49.18%),128 (0.70),29 (20-0-9 68.97%),18 (0.62)
35,"Dangerfield, Patrick",30y 90d,253 (146-1-106 57.91%),287 (1.13),99 (65-1-33 66.16%),124 (1.25)
22,"Duncan, Mitch",29y 24d,208 (148-1-59 71.39%),151 (0.73),←,
28,"Fort, Darcy",26y 333d,6 (4-0-2 66.67%),6 (1.00),←,
29,"Guthrie, Cameron",27y 320d,166 (108-2-56 65.66%),54 (0.33),←,
26,"Hawkins, Tom",31y 349d,261 (186-2-73 71.65%),562 (2.15),←,
38,"Henry, Jack",21y 310d,50 (31-0-19 62.00%),8 (0.16),←,
8,"Kolodjashnij, Jake",24y 330d,95 (61-2-32 65.26%),,←,
27,"Menegola, Sam",28y 119d,70 (44-1-25 63.57%),51 (0.73),←,
32,"Miers, Gryan",21y 96d,30 (20-0-10 66.67%),34 (1.13),←,
19,"Narkle, Quinton",22y 214d,16 (8-0-8 50.00%),10 (0.63),←,
42,"OConnor, Mark",23y 169d,35 (22-0-13 62.86%),2 (0.06),←,
3,"Parfitt, Brandan",22y 68d,57 (40-0-17 70.18%),28 (0.49),←,
17,"Ratugolea, Esava",21y 346d,33 (23-0-10 69.70%),24 (0.73),←,
23,"Rohan, Gary",29y 27d,130 (86-1-43 66.54%),126 (0.97),24 (16-0-8 66.67%),30 (1.25)
14,"Selwood, Joel",32y 39d,300 (219-1-80 73.17%),160 (0.53),←,
9,"Steven, Jack",30y 98d,186 (71-3-112 38.98%),113 (0.61),3 (2-0-1 66.67%),1 (0.33)
7,"Taylor, Harry",34y 22d,265 (193-2-70 73.21%),75 (0.28),←,
2,"Tuohy, Zach",30y 207d,191 (91-2-98 48.17%),59 (0.31),71 (43-1-27 61.27%),19 (0.27)
Totals,Totals,27y 241d,3135 (1935-24-1176 61.72%),2364 (0.75),,
C,"Scott, Chris",44y 62d,220 (151-2-67 69.09%),,←,
