Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
42,"Arnott, Simon",9,1,5,14,1,2.0,,,,,,,,,,,,,,,,,
30,"Bayes, Mark",13,4,7,20,,1.0,2.0,,,,,,,,,,,,,,,,
13,"Brunton, Neil",4,1,5,9,,,,1.0,,,,,1.0,,,,,,,,,,
26,"Caven, Peter",11,3,4,15,1,,,,,,,,1.0,,,,,,,,,,
27,"Chapman, Wade",,,4,4,,,,1.0,,,,,,1.0,,,,,,,,,
12,"Considine, Ed",8,4,8,16,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
8,"Cresswell, Daryn",14,1,8,22,1,,,,,,,,,,,,,,,,,,
5,"Daniels, Jayson",3,,7,10,,,,2.0,,,,,,,,,,,,,,,
18,"Direen, Scott",3,2,4,7,,,,1.0,,,,,1.0,,,,,,,,,,
6,"Dunkley, Andrew",1,3,6,7,,,,,,,,,,,,,,,,,,,
29,"Garlick, Simon",8,4,7,15,,1.0,,1.0,,,,,,1.0,,,,,,,,,
47,"Higgins, Leon",13,1,5,18,,,,,,,,,3.0,,,,,,,,,,
14,"Kelly, Paul",13,3,6,19,,,,2.0,,,,,3.0,6.0,,,,,,,,,
24,"Kickett, Derek",13,5,14,27,2,,,,,,,,3.0,,3.0,,,,,,,,
4,"Lockett, Tony",9,6,2,11,2,3.0,,2.0,,,,,,2.0,,,,,,,,,
2,"McRae, Dean",17,5,9,26,1,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,
17,"Mooney, Jason",8,6,6,14,,1.0,8.0,,,,,,,1.0,,,,,,,,,
38,"OLoughlin, Michael",7,3,8,15,,1.0,,,,,,,,1.0,,,,,,,,,
16,"Rocca, Anthony",11,5,6,17,1,2.0,4.0,,,,,,,2.0,,,,,,,,,
1,"Roos, Paul",14,9,15,29,,1.0,,,,,,,1.0,,,,,,,,,,
7,"Seymour, Brad",2,1,5,7,,,,2.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,67,141,322,9,17.0,15.0,14.0,,,,,17.0,17.0,4.0,,,,,,,,
Opposition,Opposition,216,101,95,311,17,11.0,14.0,29.0,,,,,17.0,17.0,2.0,,,,,,,,
