Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",21y 355d,36 (13-0-23 36.11%),34 (0.94),16 (9-0-7 56.25%),13 (0.81)
21,"Christian, Michael",29y 329d,121 (66-2-53 55.37%),23 (0.19),←,
28,"Crosisca, Gavin",25y 304d,133 (81-3-49 62.03%),47 (0.35),←,
2,"Francis, Tony",25y 106d,87 (53-2-32 62.07%),58 (0.67),←,
7,"Fraser, Mark",23y 162d,42 (25-0-17 59.52%),23 (0.55),←,
15,"Hassall, Jon",20y 336d,16 (9-0-7 56.25%),1 (0.06),←,
11,"Houlihan, Damian",18y 351d,8 (4-0-4 50.00%),5 (0.63),←,
8,"James, Brett",21y 213d,13 (7-0-6 53.85%),12 (0.92),←,
23,"Kelly, Craig",28y 30d,88 (54-2-32 62.50%),43 (0.49),←,
44,"Kerrison, Shane",29y 110d,129 (77-2-50 60.47%),14 (0.11),←,
34,"McGuane, Mick",26y 199d,127 (78-2-47 62.20%),104 (0.82),←,
1,"Monkhorst, Damian",24y 329d,112 (70-2-40 63.39%),26 (0.23),←,
4,"Pert, Gary",29y 49d,210 (109-0-101 51.90%),45 (0.21),47 (32-0-15 68.09%),3 (0.06)
13,"Richardson, Alan",29y 60d,88 (52-2-34 60.23%),10 (0.11),←,
36,"Rocca, Saverio",20y 238d,46 (28-0-18 60.87%),146 (3.17),←,
29,"Russell, Scott",24y 70d,101 (63-2-36 63.37%),66 (0.65),←,
30,"Sharkey, Paul",20y 38d,3 (2-0-1 66.67%),,←,
37,"Tranquilli, Andrew",22y 86d,7 (5-0-2 71.43%),15 (2.14),←,
14,"Watson, Shane",20y 149d,46 (26-0-20 56.52%),39 (0.85),←,
10,"Williams, Paul",21y 104d,63 (37-0-26 58.73%),68 (1.08),←,
19,"Wright, Graham",26y 40d,128 (84-2-42 66.41%),90 (0.70),←,
Totals,Totals,24y 105d,1604 (943-21-640 58.79%),869 (0.54),,
C,"Matthews, Leigh",42y 137d,195 (114-3-78 59.23%),,←,
