Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",31y 252d,230 (96-2-132 42.17%),225 (0.98),210 (92-2-116 44.29%),204 (0.97)
17,"Burns, Scott",29y 102d,163 (73-1-89 45.09%),90 (0.55),←,
8,"Clement, James",27y 212d,152 (65-0-87 42.76%),46 (0.30),68 (39-0-29 57.35%),8 (0.12)
34,"Cloke, Jason",21y 333d,45 (29-0-16 64.44%),3 (0.07),←,
13,"Cole, Richard",20y 263d,28 (19-0-9 67.86%),6 (0.21),←,
16,"Davidson, Tom",21y 60d,1 (1-0-0 100.00%),,←,
1,"Davis, Leon",22y 291d,71 (34-0-37 47.89%),84 (1.18),←,
4,"Didak, Alan",21y 48d,51 (33-0-18 64.71%),65 (1.27),←,
25,"Fraser, Josh",22y 89d,92 (49-0-43 53.26%),85 (0.92),←,
6,"Holland, Brodie",24y 91d,92 (42-0-50 45.65%),95 (1.03),56 (34-0-22 60.71%),58 (1.04)
26,"Johnson, Ben",22y 364d,80 (46-0-34 57.50%),18 (0.22),←,
18,"Licuria, Paul",26y 90d,118 (54-0-64 45.76%),37 (0.31),108 (52-0-56 48.15%),35 (0.32)
29,"Lokan, Matthew",21y 135d,27 (18-0-9 66.67%),7 (0.26),←,
3,"Lonie, Ryan",21y 30d,66 (39-0-27 59.09%),30 (0.45),←,
15,"Nixon, Bo",19y 253d,1 (1-0-0 100.00%),,←,
11,"OBree, Shane",25y 19d,108 (57-0-51 52.78%),44 (0.41),89 (48-0-41 53.93%),41 (0.46)
35,"Prestigiacomo, Simon",26y 63d,130 (55-0-75 42.31%),3 (0.02),←,
21,"Richards, Guy",21y 13d,1 (1-0-0 100.00%),,←,
23,"Rocca, Anthony",26y 232d,167 (79-0-88 47.31%),256 (1.53),145 (68-0-77 46.90%),245 (1.69)
20,"Tarrant, Chris",23y 198d,112 (54-0-58 48.21%),195 (1.74),←,
14,"Wakelin, Shane",29y 235d,166 (85-2-79 51.81%),19 (0.11),72 (44-0-28 61.11%),
2,"Woewodin, Shane",27y 266d,165 (82-0-83 49.70%),81 (0.49),27 (18-0-9 66.67%),18 (0.67)
Totals,Totals,24y 99d,2066 (1012-5-1049 48.98%),1389 (0.67),,
C,"Malthouse, Mick",50y 230d,474 (274-4-196 58.23%),,96 (51-0-45 53.13%),
