Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Betts, Eddie",4,2,5,9,1,,,1.0,1.0,1.0,1.0,,1.0,,,7.0,4.0,,,,,,85.0
18,"Bower, Paul",,1,9,9,,,,4.0,1.0,,1.0,2.0,2.0,,,4.0,5.0,,,3.0,1.0,,85.0
44,"Carrazzo, Andrew",7,1,11,18,,1.0,,2.0,1.0,1.0,2.0,3.0,,2.0,,5.0,12.0,,1.0,2.0,,,82.0
46,"Ellard, David",7,1,6,13,,,,4.0,1.0,2.0,4.0,1.0,2.0,1.0,,9.0,6.0,,,3.0,,2.0,70.0
14,"Fisher, Brad",6,4,,6,1,,,3.0,1.0,2.0,,,1.0,,,3.0,3.0,2.0,1.0,,,,82.0
38,"Garlett, Jeff",3,,4,7,,1.0,,4.0,,2.0,,2.0,,1.0,,3.0,5.0,,,1.0,,,85.0
4,"Gibbs, Bryce",12,2,9,21,,,,2.0,5.0,2.0,3.0,1.0,2.0,1.0,,8.0,12.0,,,4.0,1.0,,89.0
16,"Grigg, Shaun",12,6,11,23,1,,2.0,5.0,3.0,3.0,3.0,1.0,1.0,,,8.0,15.0,1.0,1.0,,,,76.0
22,"Hampson, Shaun",3,1,4,7,2,,21.0,2.0,,,1.0,2.0,2.0,1.0,,6.0,1.0,1.0,1.0,2.0,,,65.0
23,"Henderson, Lachie",5,5,4,9,,,,1.0,,2.0,1.0,2.0,1.0,1.0,,3.0,6.0,,1.0,2.0,,,87.0
40,"Jamison, Michael",5,4,2,7,,,,3.0,2.0,1.0,,2.0,,2.0,,2.0,5.0,1.0,,5.0,,,94.0
9,"Johnson, Chris",10,2,6,16,1,,,6.0,1.0,3.0,2.0,2.0,1.0,,,6.0,10.0,,,2.0,1.0,,81.0
45,"Joseph, Aaron",7,4,6,13,,,,4.0,4.0,1.0,,2.0,,,,2.0,12.0,,,2.0,,,95.0
5,"Judd, Chris",5,,12,17,,,,3.0,1.0,2.0,1.0,,,,,6.0,10.0,,,1.0,,1.0,60.0
3,"Murphy, Marc",8,1,13,21,,,,4.0,,5.0,5.0,3.0,1.0,1.0,,8.0,13.0,,,,1.0,,86.0
2,"Russell, Jordan",10,1,8,18,,,,5.0,5.0,1.0,1.0,1.0,,,,6.0,12.0,,,1.0,,,87.0
29,"Scotland, Heath",9,4,13,22,,,,1.0,2.0,2.0,3.0,5.0,,1.0,,7.0,16.0,,,,1.0,,80.0
6,"Simpson, Kade",19,7,14,33,1,,,2.0,,6.0,3.0,5.0,1.0,2.0,,10.0,24.0,1.0,,6.0,1.0,,84.0
30,"Waite, Jarrad",8,5,6,14,,,,,2.0,,,6.0,2.0,2.0,,6.0,9.0,1.0,,5.0,,,95.0
1,"Walker, Andrew",4,1,9,13,2,,,3.0,1.0,,1.0,3.0,,2.0,,3.0,10.0,,,3.0,,,91.0
11,"Warnock, Robert",5,3,11,16,,,17.0,2.0,,3.0,5.0,1.0,1.0,,,9.0,6.0,1.0,,1.0,,,65.0
13,"Yarran, Chris",6,2,3,9,,,,5.0,1.0,5.0,,4.0,,2.0,,2.0,7.0,1.0,,1.0,10.0,1.0,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,155,57,166,321,9,3.0,40.0,66.0,32.0,44.0,37.0,48.0,18.0,19.0,,123.0,203.0,9.0,5.0,44.0,16.0,4.0,
Opposition,Opposition,216,99,195,411,15,15.0,38.0,74.0,32.0,53.0,33.0,36.0,19.0,18.0,6.0,159.0,249.0,21.0,19.0,51.0,16.0,8.0,
