Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Aleer, Leek",22y 300d,9 (4-0-5 44.44%),,←,
9,"Angwin, Ryan",21y 187d,19 (11-0-8 57.89%),2 (0.11),←,
14,"Bedford, Toby",24y 20d,50 (33-0-17 66.00%),28 (0.56),32 (21-0-11 65.63%),19 (0.59)
32,"Briggs, Kieren",24y 254d,39 (24-0-15 61.54%),7 (0.18),←,
46,"Brown, Callum",23y 306d,39 (22-0-17 56.41%),42 (1.08),←,
44,"Buckley, Jack",26y 182d,54 (29-1-24 54.63%),1 (0.02),←,
5,"Cadman, Aaron",20y 105d,25 (15-0-10 60.00%),23 (0.92),←,
17,"Callaghan, Finn",21y 51d,38 (20-0-18 52.63%),6 (0.16),←,
16,"Daniels, Brent",25y 99d,95 (53-0-42 55.79%),61 (0.64),←,
12,"Green, Tom",23y 145d,80 (38-1-41 48.13%),31 (0.39),←,
4,"Greene, Toby",30y 265d,227 (108-2-117 48.02%),349 (1.54),←,
19,"Haynes, Nick",32y 29d,210 (100-4-106 48.57%),13 (0.06),←,
27,"Himmelberg, Harry",28y 39d,165 (90-2-73 55.15%),161 (0.98),←,
23,"Hogan, Jesse",29y 125d,153 (72-0-81 47.06%),307 (2.01),63 (31-0-32 49.21%),137 (2.17)
39,"Idun, Connor",23y 323d,81 (41-1-39 51.23%),,←,
22,"Kelly, Josh",29y 125d,208 (111-3-94 54.09%),135 (0.65),←,
31,"McMullin, Toby",19y 315d,7 (5-0-2 71.43%),1 (0.14),←,
33,"OHalloran, Xavier",23y 341d,59 (30-1-28 51.69%),24 (0.41),←,
26,"Riccardi, Jake",24y 222d,63 (32-0-31 50.79%),80 (1.27),←,
15,"Taylor, Sam",25y 42d,104 (57-0-47 54.81%),1 (0.01),←,
28,"Thomas, Harvey",18y 313d,13 (8-0-5 61.54%),5 (0.38),←,
8,"Ward, Callan",34y 67d,303 (135-4-164 45.21%),144 (0.48),243 (103-4-136 43.21%),111 (0.46)
6,"Whitfield, Lachie",29y 334d,222 (110-4-108 50.45%),71 (0.32),←,
Totals,Totals,25y 134d,2263 (1148-23-1092 50.73%),1492 (0.66),,
C,"Kingsley, Adam",48y 301d,39 (23-0-16 58.97%),,←,
