Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Aleer, Leek",20y 350d,2 (1-0-1 50.00%),,←,
7,"Ash, Lachie",21y 46d,54 (24-1-29 45.37%),4 (0.07),←,
32,"Briggs, Kieren",22y 304d,7 (4-0-3 57.14%),3 (0.43),←,
5,"Bruhn, Tanner",20y 71d,29 (11-0-18 37.93%),11 (0.38),←,
3,"Coniglio, Stephen",28y 234d,175 (78-1-96 44.86%),101 (0.58),←,
13,"Cumming, Isaac",23y 360d,53 (23-1-29 44.34%),1 (0.02),←,
4,"Greene, Toby",28y 315d,191 (86-2-103 45.55%),265 (1.39),←,
12,"Green, Tom",21y 195d,43 (18-1-24 43.02%),17 (0.40),←,
19,"Haynes, Nick",30y 80d,181 (85-4-92 48.07%),10 (0.06),←,
27,"Himmelberg, Harry",26y 90d,125 (68-2-55 55.20%),149 (1.19),←,
23,"Hogan, Jesse",27y 175d,115 (52-0-63 45.22%),220 (1.91),25 (11-0-14 44.00%),50 (2.00)
2,"Hopper, Jacob",25y 181d,112 (63-2-47 57.14%),40 (0.36),←,
25,"Keeffe, Lachlan",32y 114d,96 (48-0-48 50.00%),16 (0.17),56 (23-0-33 41.07%),9 (0.16)
22,"Kelly, Josh",27y 175d,174 (91-3-80 53.16%),107 (0.61),←,
40,"Kennedy, Adam",30y 25d,146 (59-1-86 40.75%),14 (0.10),←,
38,"Lloyd, Daniel",30y 169d,76 (38-4-34 52.63%),63 (0.83),←,
20,"Peatling, James",21y 350d,15 (6-0-9 40.00%),9 (0.60),←,
36,"Perryman, Harry",23y 230d,84 (41-1-42 49.40%),22 (0.26),←,
11,"Preuss, Braydon",27y 51d,28 (7-0-21 25.00%),11 (0.39),10 (3-0-7 30.00%),2 (0.20)
26,"Riccardi, Jake",22y 272d,27 (11-0-16 40.74%),23 (0.85),←,
15,"Taylor, Sam",23y 93d,73 (39-0-34 53.42%),1 (0.01),←,
8,"Ward, Callan",32y 118d,268 (118-4-146 44.78%),131 (0.49),208 (86-4-118 42.31%),98 (0.47)
6,"Whitfield, Lachie",28y 19d,183 (88-4-91 49.18%),69 (0.38),←,
Totals,Totals,25y 349d,2257 (1059-31-1167 46.92%),1287 (0.57),,
C,"McVeigh, Mark",41y 192d,11 (4-0-7 36.36%),,←,
