West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Allen, Oscar",4,2,5,9,2,,,1.0,,1.0,,,1.0,,,4.0,5.0,,1.0,1.0,,1.0,85.0
37,"Barrass, Tom",2,2,2,4,,,1.0,,2.0,,,2.0,,1.0,,3.0,2.0,,,9.0,,,94.0
33 ↑,"Bazzo, Rhett",1,,2,3,,,,,,,,1.0,,,,3.0,1.0,,,2.0,,,16.0
39,"Clark, Greg",6,4,6,12,,,,1.0,1.0,2.0,2.0,3.0,,1.0,,5.0,7.0,,,,,,85.0
49,"Culley, Jai",3,,2,5,1,,,3.0,,2.0,,1.0,1.0,,,2.0,3.0,,,1.0,,1.0,82.0
27,"Darling, Jack",3,2,5,8,,2.0,7.0,4.0,,1.0,1.0,,,,,4.0,4.0,,1.0,1.0,,1.0,89.0
14,"Duggan, Liam",17,8,6,23,,,,2.0,4.0,4.0,2.0,3.0,1.0,,,8.0,13.0,,,3.0,,,84.0
16,"Edwards, Luke",6,4,9,15,,,,1.0,,1.0,2.0,2.0,,2.0,,6.0,9.0,,,2.0,,,70.0
29,"Foley, Luke",5,2,4,9,,,,1.0,1.0,1.0,,1.0,1.0,,,2.0,7.0,,,,,,90.0
3,"Gaff, Andrew",8,1,9,17,,1.0,,2.0,1.0,,2.0,2.0,1.0,2.0,,5.0,13.0,,1.0,,,,82.0
7,"Ginbey, Reuben",2,1,8,10,,,,7.0,1.0,2.0,3.0,3.0,,1.0,,5.0,5.0,,,2.0,,,72.0
5,"Hunt, Jayden",18,5,5,23,,,,3.0,5.0,4.0,5.0,4.0,2.0,,,8.0,15.0,,,2.0,,,91.0
25,"Hurn, Shannon",13,3,6,19,,,,,6.0,1.0,,1.0,,,,4.0,7.0,1.0,,2.0,1.0,,71.0
31,"Jones, Jamaine",9,4,6,15,,,,5.0,1.0,2.0,1.0,4.0,2.0,1.0,,3.0,13.0,,,,3.0,1.0,82.0
11,"Kelly, Tim",10,4,17,27,,,,8.0,,1.0,4.0,7.0,,,,12.0,14.0,,,,,,79.0
24,"ONeill, Xavier",7,1,9,16,2,1.0,,5.0,,1.0,5.0,1.0,,1.0,,8.0,7.0,,,,,,75.0
10 ↓,"Petrevski-Seton, Sam",1,1,3,4,,,,3.0,,,,1.0,,1.0,,2.0,2.0,,,,,,49.0
21,"Petruccelle, Jack",6,1,4,10,,1.0,,5.0,,4.0,2.0,,1.0,,,4.0,6.0,,,,1.0,1.0,70.0
35,"Rotham, Josh",5,2,,5,,,2.0,2.0,2.0,,,2.0,1.0,1.0,,2.0,4.0,,,6.0,,,89.0
2,"Waterman, Jake",7,5,3,10,,1.0,3.0,2.0,2.0,,1.0,,,,,2.0,9.0,,1.0,3.0,,,83.0
36,"West, Connor",7,2,6,13,,,,2.0,1.0,2.0,2.0,2.0,,,,9.0,4.0,1.0,,,,1.0,88.0
32,"Williams, Bailey",4,,9,13,,,21.0,4.0,,3.0,5.0,4.0,3.0,3.0,,9.0,3.0,,,1.0,,,87.0
23,"Witherden, Alex",12,3,3,15,1,,,3.0,6.0,2.0,1.0,,2.0,,,5.0,6.0,,,2.0,1.0,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,156,57,129,285,6,8.0,34.0,64.0,33.0,34.0,38.0,44.0,16.0,14.0,,115.0,159.0,2.0,4.0,37.0,6.0,6.0,
Opposition,Opposition,261,137,191,452,23,14.0,50.0,83.0,28.0,56.0,43.0,38.0,14.0,15.0,6.0,138.0,307.0,14.0,29.0,46.0,6.0,19.0,
