West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Breman, Todd",12,3,5,17,2,,,,,,,,,,,,,,,,,,
14,"Brennan, Michael",8,2,6,14,1,,,,,,,,2.0,,,,,,,,,,
39,"Heady, Brett",17,5,4,21,2,1.0,,1.0,,,,,2.0,2.0,3.0,,,,,,,,
27,"Jackson, Stevan",11,5,9,20,1,2.0,7.0,1.0,,,,,1.0,2.0,,,,,,,,,
33,"Kemp, Dean",10,6,8,18,,,,1.0,,,,,,1.0,,,,,,,,,
15,"Laidley, Dani",11,4,5,16,,,,,,,,,1.0,1.0,,,,,,,,,
5,"Lamb, Dwayne",14,2,7,21,1,,,,,,,,,2.0,2.0,,,,,,,,
19,"Langdon, Karl",9,2,6,15,,2.0,1.0,2.0,,,,,1.0,2.0,,,,,,,,,
3,"Mainwaring, Chris",9,7,6,15,,,,1.0,,,,,2.0,1.0,,,,,,,,,
8,"Malaxos, Stephen",6,3,14,20,,,,,,,,,,1.0,,,,,,,,,
17,"McKenna, Guy",9,9,12,21,,,,1.0,,,,,,1.0,,,,,,,,,
21,"OConnell, David",4,4,4,8,,,2.0,,,,,,3.0,1.0,,,,,,,,,
23,"Rance, Murray",12,7,9,21,,,,,,,,,1.0,1.0,,,,,,,,,
12,"Scott, Phil",9,6,4,13,,,20.0,1.0,,,,,2.0,,,,,,,,,,
4,"Sumich, Peter",12,11,,12,8,4.0,,,,,,,1.0,2.0,1.0,,,,,,,,
7,"Turley, Craig",10,3,5,15,1,1.0,,1.0,,,,,4.0,3.0,,,,,,,,,
35,"Ugle, Troy",14,8,8,22,3,,,1.0,,,,,,1.0,,,,,,,,,
13,"Watters, Scott",9,2,9,18,,1.0,,2.0,,,,,1.0,,,,,,,,,,
9,"Wilson, Peter",17,5,5,22,,,,2.0,,,,,3.0,,,,,,,,,,
24,"Worsfold, John",15,4,3,18,,,1.0,3.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,98,129,347,19,14.0,31.0,17.0,,,,,24.0,21.0,6.0,,,,,,,,
Opposition,Opposition,177,40,125,302,10,7.0,43.0,12.0,,,,,21.0,24.0,,,,,,,,,
