Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",16,3,5,21,,2.0,,3.0,,,,,2.0,1.0,,,,,,,,,
22,"Bower, Nathan",8,3,4,12,,,,1.0,,,,,,,,,,,,,,,
17,"Broderick, Paul",8,3,9,17,,,,4.0,,,,,1.0,2.0,,,,,,,,,
9,"Campbell, Wayne",18,3,11,29,1,,,,,,,,1.0,,,,,,,,,,
15,"Charles, Justin",10,5,5,15,,,9.0,3.0,,,,,3.0,2.0,,,,,,,,,
10,"Daffy, Nick",17,,4,21,1,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
30,"Free, Tony",6,1,1,7,,,,1.0,,,,,2.0,,,,,,,,,,
25,"Gale, Brendon",2,2,6,8,,2.0,2.0,2.0,,,,,1.0,2.0,,,,,,,,,
1,"Gale, Michael",4,1,5,9,,,,,,,,,,1.0,,,,,,,,,
2,"Gaspar, Darren",4,,11,15,,,,1.0,,,,,4.0,,,,,,,,,,
20,"Harrison, Ben",4,3,1,5,,,,,,,,,,,,,,,,,,,
23,"Jurica, Stephen",6,5,1,7,3,3.0,,,,,,,1.0,1.0,,,,,,,,,
3,"Kellaway, Duncan",8,4,10,18,,,,2.0,,,,,1.0,1.0,,,,,,,,,
8,"Merenda, Mark",19,2,4,23,1,,,,,,,,4.0,2.0,2.0,,,,,,,,
6,"Naish, Chris",6,2,4,10,2,3.0,,1.0,,,,,1.0,,,,,,,,,,
7,"Prescott, Ashley",8,1,2,10,,,,,,,,,2.0,3.0,,,,,,,,,
12,"Richardson, Matthew",11,5,2,13,4,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
4,"Rogers, Matthew",11,3,2,13,,,,3.0,,,,,1.0,4.0,,,,,,,,,
5,"Tape, Jamie",5,1,3,8,,,,1.0,,,,,1.0,1.0,,,,,,,,,
29,"Torney, Jason",4,,1,5,,,,,,,,,,2.0,,,,,,,,,
41,"Turner, Scott",5,1,2,7,,,,,,,,,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,48,93,273,12,16.0,11.0,25.0,,,,,29.0,29.0,2.0,,,,,,,,
Opposition,Opposition,185,78,142,327,13,13.0,19.0,18.0,,,,,29.0,29.0,4.0,,,,,,,,
