Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",10,7,12,22,,,,2.0,,,,,1.0,,,,,,,,,,
18,"Bond, Troy",8,2,7,15,,,,,,,,,1.0,1.0,,,,,,,,,
44,"Caven, Peter",4,4,3,7,,,1.0,,,,,,,,,,,,,,,,
19,"Chalmers, Brett",5,3,3,8,,,12.0,,,,,,,1.0,,,,,,,,,
14,"Connell, Matthew",19,3,7,26,,,,,,,,,1.0,,,,,,,,,,
37,"Edwards, Tyson",4,2,5,9,1,,,,,,,,,,,,,,,,,,
13,"Ellen, Shane",10,4,10,20,1,,,2.0,,,,,1.0,,,,,,,,,,
45,"Fernee, Ashley",1,,1,2,,,,1.0,,,,,,1.0,,,,,,,,,
34,"Hart, Ben",3,1,5,8,,,1.0,3.0,,,,,,,,,,,,,,,
2,"Jarman, Andrew",2,2,3,5,,,,1.0,,,,,,1.0,,,,,,,,,
3,"Jarman, Darren",15,5,10,25,1,,,1.0,,,,,,1.0,,,,,,,,,
27,"Liptak, Matthew",12,6,11,23,1,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
8,"McCartney, Jason",4,7,10,14,,1.0,1.0,,,,,,,1.0,,,,,,,,,
10,"McDermott, Chris",1,1,13,14,,,1.0,,,,,,,,,,,,,,,,
11,"McGuinness, Tony",5,,1,6,,,,,,,,,1.0,,,,,,,,,,
23,"McLeod, Andrew",7,4,3,10,,,,3.0,,,,,,1.0,,,,,,,,,
6,"Modra, Tony",8,7,,8,4,3.0,,1.0,,,,,,1.0,,,,,,,,,
32,"Ricciuto, Mark",19,11,11,30,,,,,,,,,,,,,,,,,,,
7,"Smart, Nigel",15,3,5,20,2,,1.0,2.0,,,,,,2.0,,,,,,,,,
4,"Tasker, Sean",6,5,5,11,,,1.0,1.0,,,,,,1.0,,,,,,,,,
30,"Vardy, Peter",3,1,1,4,1,,,2.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,161,78,126,287,11,9.0,18.0,20.0,,,,,6.0,12.0,,,,,,,,,
Opposition,Opposition,227,100,133,360,20,24.0,31.0,28.0,,,,,12.0,6.0,6.0,,,,,,,,
