Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",32y 130d,305 (185-6-114 61.64%),401 (1.31),57 (34-2-21 61.40%),94 (1.65)
5,"Boyd, Matthew",26y 311d,129 (64-2-63 50.39%),45 (0.35),←,
17,"Cooney, Adam",23y 277d,124 (64-2-58 52.42%),121 (0.98),←,
4,"Cross, Daniel",26y 96d,124 (61-3-60 50.40%),21 (0.17),←,
10,"Eagleton, Nathan",30y 236d,250 (118-5-127 48.20%),209 (0.84),194 (92-3-99 48.20%),164 (0.85)
9,"Gilbee, Lindsay",27y 361d,154 (76-2-76 50.00%),92 (0.60),←,
16,"Griffen, Ryan",22y 342d,89 (53-1-35 60.11%),46 (0.52),←,
8,"Hahn, Mitch",28y 55d,151 (72-2-77 48.34%),129 (0.85),←,
40,"Harbrow, Jarrod",20y 351d,37 (21-1-15 58.11%),20 (0.54),←,
25,"Hargrave, Ryan",27y 343d,153 (72-4-77 48.37%),35 (0.23),←,
7,"Higgins, Shaun",21y 122d,44 (25-1-18 57.95%),53 (1.20),←,
20,"Hill, Josh",20y 166d,33 (22-1-10 68.18%),39 (1.18),←,
15,"Hudson, Ben",30y 130d,92 (58-1-33 63.59%),9 (0.10),37 (26-1-10 71.62%),3 (0.08)
6,"Johnson, Brad",32y 351d,338 (163-7-168 49.26%),536 (1.59),←,
36,"Lake, Brian",27y 127d,136 (64-2-70 47.79%),14 (0.10),←,
27,"Minson, Will",24y 84d,80 (48-1-31 60.63%),42 (0.52),←,
38,"Morris, Dale",26y 187d,101 (59-2-40 59.41%),2 (0.02),←,
2,"Murphy, Robert",27y 25d,158 (68-4-86 44.30%),133 (0.84),←,
42,"Picken, Liam",22y 337d,13 (9-0-4 69.23%),5 (0.38),←,
11,"Reid, Sam",19y 239d,2 (1-0-1 50.00%),,←,
14,"Ward, Callan",19y 85d,17 (12-0-5 70.59%),10 (0.59),←,
28,"Welsh, Scott",30y 209d,196 (117-1-78 59.95%),355 (1.81),31 (21-1-9 69.35%),55 (1.77)
Totals,Totals,25y 340d,2726 (1432-48-1246 52.53%),2317 (0.85),,
C,"Eade, Rodney",51y 91d,259 (141-4-114 55.21%),,107 (60-2-45 57.01%),
