Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",13,9,5,18,1,1.0,8.0,,,,,,1.0,1.0,,,,,,,,,
21,"Bradley, Craig",17,9,15,32,,1.0,,2.0,,,,,2.0,,,,,,,,,,
16,"Camporeale, Scott",19,7,6,25,1,3.0,,2.0,,,,,1.0,,3.0,,,,,,,,
39,"Christou, Ang",15,4,7,22,1,2.0,,5.0,,,,,,1.0,2.0,,,,,,,,
6,"Clape, Matt",12,7,6,18,5,1.0,,1.0,,,,,2.0,1.0,1.0,,,,,,,,
18,"Cook, James",8,7,3,11,,2.0,,,,,,,1.0,1.0,,,,,,,,,
35,"Dean, Peter",8,8,10,18,1,,,1.0,,,,,,1.0,,,,,,,,,
12,"Gleeson, Adrian",3,1,3,6,1,,,1.0,,,,,,2.0,,,,,,,,,
13,"Hanna, Mil",6,8,16,22,,,1.0,1.0,,,,,,,,,,,,,,,
43,"Koutoufides, Anthony",13,4,16,29,,1.0,,1.0,,,,,,2.0,,,,,,,,,
44,"Madden, Justin",5,2,2,7,,,7.0,,,,,,1.0,1.0,,,,,,,,,
5,"McKay, Andrew",17,8,8,25,,,,2.0,,,,,3.0,,,,,,,,,,
10,"Mitchell, Barry",9,3,6,15,1,1.0,,,,,,,,,,,,,,,,,
27,"OSullivan, Luke",7,3,8,15,2,,,1.0,,,,,3.0,,,,,,,,,,
19,"Pearce, Brad",9,4,7,16,2,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
7,"Ratten, Brett",15,5,12,27,,,,3.0,,,,,1.0,,,,,,,,,,
14,"Sexton, Michael",9,4,7,16,,,,1.0,,,,,,2.0,,,,,,,,,
1,"Silvagni, Stephen",13,3,5,18,,,,,,,,,,,,,,,,,,,
11,"Spalding, Earl",4,3,4,8,1,,,,,,,,,3.0,,,,,,,,,
32,"Whitehead, Adrian",10,1,8,18,,,,2.0,,,,,2.0,1.0,,,,,,,,,
2,"Williams, Greg",10,3,14,24,2,,,2.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,103,168,390,18,17.0,16.0,28.0,,,,,20.0,19.0,6.0,,,,,,,,
Opposition,Opposition,181,81,127,308,8,8.0,6.0,33.0,,,,,20.0,17.0,,,,,,,,,
