Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",15,8,5,20,2,,,1.0,,,,,,,,,,,,,,,
10,"Ashcroft, Marcus",13,6,9,22,1,3.0,,4.0,,,,,,,,,,,,,,,
25,"Bews, Andrew",8,2,10,18,,,,2.0,,,,,,,,,,,,,,,
36,"Bradshaw, Daniel",1,1,1,2,,,,,,,,,,,,,,,,,,,
1,"Champion, Richard",14,5,6,20,,,,3.0,,,,,,,,,,,,,,,
16,"Clarke, Matthew",9,6,4,13,,,22.0,,,,,,1.0,1.0,2.0,,,,,,,,
14,"Dickfos, Danny",12,6,4,16,,,,5.0,,,,,1.0,,1.0,,,,,,,,
6,"Fletcher, Adrian",18,2,16,34,,,,3.0,,,,,,3.0,3.0,,,,,,,,
32,"Hart, Shaun",11,,5,16,1,,,6.0,,,,,,1.0,,,,,,,,,
27,"Keating, Clark",11,9,7,18,2,,4.0,2.0,,,,,,2.0,,,,,,,,,
41,"Kennedy, Matthew",2,,2,4,1,,,1.0,,,,,1.0,,,,,,,,,,
44,"Lappin, Nigel",16,11,8,24,,1.0,,3.0,,,,,,2.0,,,,,,,,,
15,"Lawrence, Steven",8,1,7,15,1,1.0,,2.0,,,,,1.0,,,,,,,,,,
23,"Leppitsch, Justin",8,5,2,10,3,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
11,"Lynch, Alastair",6,5,7,13,,,,,,,,,1.0,,,,,,,,,,
42,"Lynch, Tristan",15,3,4,19,2,,,5.0,,,,,1.0,1.0,,,,,,,,,
4,"McRae, Craig",7,3,3,10,5,,,1.0,,,,,1.0,,,,,,,,,,
20,"Molloy, Jarrod",8,7,6,14,2,2.0,,1.0,,,,,,2.0,,,,,,,,,
22,"Scott, Chris",7,3,,7,1,,,,,,,,1.0,,,,,,,,,,
3,"Voss, Michael",7,1,9,16,,,,1.0,,,,,1.0,1.0,,,,,,,,,
33,"White, Darryl",12,8,3,15,,,1.0,4.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,92,118,326,21,11.0,27.0,45.0,,,,,10.0,15.0,6.0,,,,,,,,
Opposition,Opposition,164,52,129,293,11,7.0,25.0,26.0,,,,,15.0,10.0,,,,,,,,,
