Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Blurton, Ashley",5,2,4,9,,,,2.0,,1.0,,,,2.0,,,,,,,,,
17,"Broderick, Paul",9,3,9,18,,,,4.0,1.0,2.0,4.0,,,1.0,,,,,,,,,
21,"Bulluss, Paul",4,3,6,10,,,,1.0,2.0,,,,2.0,,,,,,,,,,
9,"Campbell, Wayne",8,,10,18,,,,5.0,2.0,1.0,4.0,,4.0,,,,,,,,,,
6,"Chaffey, Mark",2,,1,3,,,,1.0,,1.0,,,,1.0,,,,,,,,,
10,"Daffy, Nick",16,3,4,20,,1.0,,2.0,1.0,9.0,,,1.0,,,,,,,,,,
25,"Gale, Brendon",11,6,6,17,,,16.0,,2.0,5.0,4.0,,1.0,1.0,,,,,,,,,
1,"Gale, Michael",9,5,6,15,,1.0,1.0,1.0,2.0,3.0,,3.0,,2.0,,,,,,,,,
2,"Gaspar, Darren",6,4,5,11,,,,3.0,3.0,,,,1.0,2.0,,,,,,,,,
20,"Harrison, Ben",4,3,1,5,1,1.0,,,,1.0,,,,,,,,,,,,,
16,"Holland, Ben",9,3,,9,3,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,
3,"Kellaway, Duncan",10,5,7,17,,,,3.0,2.0,,1.0,5.0,,3.0,,,,,,,,,
33,"Knights, Matthew",16,3,11,27,,,,2.0,4.0,5.0,2.0,,3.0,3.0,,,,,,,,,
8,"Merenda, Mark",13,7,3,16,4,4.0,,3.0,,3.0,,2.0,2.0,,,,,,,,,,
28,"Moore, Ben",3,2,2,5,,1.0,,,,2.0,1.0,,,,,,,,,,,,
5,"Ottens, Brad",3,6,3,6,1,,4.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,
13,"Powell, Robert",5,1,,5,1,1.0,,3.0,,,,,,2.0,,,,,,,,,
7,"Prescott, Ashley",11,2,5,16,1,,,2.0,,7.0,1.0,,3.0,,,,,,,,,,
12,"Richardson, Matthew",3,3,,3,,2.0,,,,,,,,,,,,,,,,,
4,"Rogers, Matthew",5,4,2,7,,,,1.0,1.0,,,,,,,,,,,,,,
37,"Ryan, Damien",5,1,3,8,,,,1.0,1.0,,,,1.0,,,,,,,,,,
29,"Torney, Jason",11,4,3,14,,,,5.0,6.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,70,91,259,11,14.0,22.0,41.0,28.0,45.0,19.0,12.0,22.0,21.0,2.0,,,,,,,,
Opposition,Opposition,205,81,100,305,14,15.0,27.0,26.0,27.0,53.0,36.0,33.0,21.0,22.0,4.0,,,,,,,,
