Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",20,,6,26,1,1.0,,8.0,1.0,9.0,7.0,3.0,1.0,,,15.0,7.0,,,1.0,,3.0,97.0
17,"Burns, Scott",10,4,7,17,1,,,,,4.0,6.0,1.0,,,,10.0,7.0,,,,,,86.0
8,"Clement, James",5,2,2,7,,,,3.0,5.0,,,2.0,1.0,2.0,,3.0,3.0,1.0,,4.0,,,100.0
13,"Cole, Richard",4,,2,6,,,,6.0,,,1.0,,,,,4.0,3.0,,,,1.0,1.0,72.0
4,"Didak, Alan",10,1,2,12,2,,,1.0,,2.0,1.0,2.0,,,,4.0,5.0,,,1.0,,,100.0
25,"Fraser, Josh",5,4,1,6,1,,3.0,2.0,,,1.0,2.0,,,,1.0,5.0,,2.0,,,,40.0
6,"Holland, Brodie",12,3,6,18,,,,1.0,2.0,2.0,3.0,2.0,1.0,,,7.0,12.0,1.0,,3.0,,,80.0
26,"Johnson, Ben",3,2,4,7,,,,2.0,,1.0,2.0,1.0,,1.0,,2.0,5.0,,,3.0,,,92.0
18,"Licuria, Paul",10,5,17,27,1,,,5.0,4.0,3.0,10.0,2.0,,2.0,,16.0,12.0,1.0,1.0,1.0,,2.0,100.0
39,"Lokan, Matthew",5,2,1,6,,,,3.0,2.0,1.0,,,,,,1.0,5.0,,,3.0,,,81.0
37,"Lonie, Ryan",5,3,4,9,2,,,,2.0,2.0,,2.0,,1.0,,4.0,5.0,,,,,1.0,59.0
12,"McKee, Steven",6,3,2,8,,1.0,16.0,1.0,2.0,2.0,1.0,2.0,,1.0,,3.0,4.0,,,5.0,,,79.0
7,"Molloy, Jarrod",1,,2,3,,,1.0,4.0,,1.0,,,,,,1.0,2.0,,,3.0,,1.0,65.0
11,"OBree, Shane",9,,10,19,1,,,2.0,,4.0,3.0,2.0,,2.0,,8.0,10.0,,,1.0,,,100.0
35,"Prestigiacomo, Simon",2,1,1,3,,,,,1.0,,,,1.0,,,3.0,,1.0,,13.0,,,100.0
23,"Rocca, Anthony",9,5,1,10,2,2.0,5.0,,,2.0,,1.0,1.0,,,5.0,3.0,4.0,2.0,5.0,,2.0,100.0
29,"Scotland, Heath",3,1,,3,,,,1.0,1.0,,1.0,3.0,,1.0,,1.0,3.0,,,1.0,,,22.0
22,"Shaw, Rhyce",5,2,4,9,,,,1.0,2.0,1.0,2.0,,,,,4.0,6.0,,,2.0,,,83.0
20,"Tarrant, Chris",7,5,5,12,4,1.0,,2.0,,2.0,,2.0,1.0,,,5.0,6.0,1.0,3.0,1.0,,1.0,100.0
14,"Wakelin, Shane",4,1,,4,,,,1.0,2.0,,,2.0,,,,1.0,3.0,,,1.0,,,100.0
19,"Williams, Andrew",3,,,3,1,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,42.0
2,"Woewodin, Shane",25,10,7,32,2,,1.0,5.0,3.0,7.0,3.0,,,,3.0,13.0,17.0,1.0,2.0,,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,54,84,247,18,6.0,27.0,50.0,28.0,44.0,42.0,30.0,6.0,11.0,3.0,112.0,123.0,10.0,10.0,48.0,1.0,11.0,
Opposition,Opposition,180,51,123,303,16,13.0,60.0,55.0,24.0,50.0,49.0,22.0,11.0,6.0,3.0,140.0,155.0,8.0,10.0,24.0,4.0,8.0,
