Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",13,6,4,17,6,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,
30,"Biddiscombe, Craig",18,6,7,25,,1.0,,1.0,,,,,,,,,,,,,,,
9,"Breuer, Shayne",2,1,3,5,,,,1.0,,,,,,1.0,,,,,,,,,
16,"Brownless, Bill",14,5,11,25,,,2.0,,,,,,3.0,1.0,,,,,,,,,
8,"Burns, Ronnie",6,,5,11,2,,,,,,,,,,,,,,,,,,
2,"Colbert, Leigh",10,3,6,16,2,,,1.0,,,,,,,,,,,,,,,
7,"Couch, Paul",23,6,9,32,,1.0,,1.0,,,,,,,,,,,,,,,
36,"Graham, Ben",7,3,1,8,,,,1.0,,,,,,,,,,,,,,,
19,"Hall, Derek",12,10,11,23,4,2.0,,,,,,,1.0,,,,,,,,,,
14,"Handley, Steven",4,4,2,6,,,,1.0,,,,,,1.0,,,,,,,,,
32,"Hocking, Garry",19,6,16,35,4,1.0,,3.0,,,,,1.0,1.0,1.0,,,,,,,,
1,"King, Steven",7,4,8,15,1,,16.0,4.0,,,,,3.0,2.0,,,,,,,,,
21,"Mansfield, Michael",16,6,11,27,,,,1.0,,,,,3.0,2.0,,,,,,,,,
17,"McGrath, Tim",8,2,4,12,,,,,,,,,,2.0,,,,,,,,,
28,"McKinnon, Martin",5,2,6,11,,,1.0,1.0,,,,,,1.0,,,,,,,,,
15,"Riccardi, Peter",18,7,11,29,1,1.0,,2.0,,,,,,1.0,3.0,,,,,,,,
27,"Sanderson, Brenton",9,4,6,15,,1.0,,1.0,,,,,1.0,,,,,,,,,,
12,"Sholl, Brad",19,6,5,24,1,,,,,,,,1.0,2.0,2.0,,,,,,,,
37,"Simpson, Sean",10,5,7,17,,,,3.0,,,,,,1.0,,,,,,,,,
10,"Tanner, Grant",13,7,10,23,2,3.0,,4.0,,,,,3.0,,,,,,,,,,
11,"Tudor, Leigh",11,2,10,21,2,,,1.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,244,95,153,397,25,16.0,20.0,27.0,,,,,18.0,17.0,6.0,,,,,,,,
Opposition,Opposition,165,67,96,261,6,3.0,20.0,52.0,,,,,17.0,18.0,,,,,,,,,
