Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",1,1,,1,,,,,,,,,,,,,,,,,,,
8,"Bond, Troy",,,,,,,,,,,,,,,,,,,,,,,
21,"Bradley, Craig",15,3,6,21,2,1.0,,1.0,,,,,1.0,,,,,,,,,,
20,"Brown, Fraser",20,7,12,32,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
39,"Christou, Ang",15,3,2,17,,,,3.0,,,,,1.0,2.0,2.0,,,,,,,,
18,"Cook, James",4,3,1,5,1,,,,,,,,,,,,,,,,,,
35,"Dean, Peter",10,5,4,14,,,2.0,3.0,,,,,3.0,,,,,,,,,,
12,"Gleeson, Adrian",10,3,8,18,1,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
13,"Hanna, Mil",10,1,1,11,3,2.0,,1.0,,,,,,1.0,,,,,,,,,
17,"Heaver, Brent",8,4,8,16,,,,2.0,,,,,1.0,,,,,,,,,,
33,"Hogg, Matthew",2,,6,8,,,,3.0,,,,,,,,,,,,,,,
4,"Kernahan, Stephen",6,5,3,9,2,3.0,1.0,1.0,,,,,,3.0,,,,,,,,,
43,"Koutoufides, Anthony",16,9,7,23,,,,,,,,,,,,,,,,,,,
15,"Lynn, Tony",14,3,3,17,2,,,4.0,,,,,2.0,,,,,,,,,,
44,"Madden, Justin",10,3,5,15,1,,10.0,,,,,,2.0,1.0,,,,,,,,,
5,"McKay, Andrew",9,1,8,17,,,,2.0,,,,,1.0,3.0,,,,,,,,,
10,"Mitchell, Barry",9,4,6,15,,1.0,,,,,,,,1.0,,,,,,,,,
14,"Sexton, Michael",7,5,4,11,,,,,,,,,,,,,,,,,,,
1,"Silvagni, Stephen",11,6,10,21,,,,2.0,,,,,2.0,,1.0,,,,,,,,
11,"Spalding, Earl",7,6,4,11,,1.0,,2.0,,,,,,1.0,,,,,,,,,
2,"Williams, Greg",16,9,15,31,2,1.0,,4.0,,,,,4.0,2.0,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,81,113,313,14,13.0,13.0,30.0,,,,,19.0,16.0,6.0,,,,,,,,
Opposition,Opposition,174,81,127,301,7,12.0,9.0,33.0,,,,,16.0,19.0,,,,,,,,,
