Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
39,"Astbury, David",5,1,5,10,,,,4.0,,2.0,2.0,,1.0,,,9.0,2.0,1.0,,2.0,,,88.0
24,"Collins, Andrew",13,2,1,14,,,1.0,12.0,5.0,2.0,6.0,2.0,1.0,1.0,,5.0,5.0,,,3.0,,,69.0
9,"Cotchin, Trent",21,2,4,25,,1.0,1.0,3.0,4.0,4.0,6.0,6.0,4.0,4.0,,14.0,7.0,1.0,2.0,2.0,,,82.0
32,"Cousins, Ben",12,5,8,20,,1.0,,8.0,2.0,5.0,1.0,3.0,1.0,1.0,,5.0,13.0,,,5.0,2.0,1.0,78.0
3,"Deledio, Brett",21,4,8,29,,,,5.0,7.0,6.0,3.0,4.0,,1.0,2.0,9.0,13.0,,,,,1.0,93.0
10,"Edwards, Shane",7,1,3,10,,,,11.0,1.0,2.0,1.0,5.0,3.0,4.0,,8.0,1.0,1.0,1.0,5.0,,,83.0
15,"Farmer, Mitch",11,3,7,18,,1.0,,1.0,2.0,1.0,,1.0,,,,9.0,6.0,1.0,,2.0,,,87.0
25,"Graham, Angus",6,2,1,7,,,34.0,14.0,4.0,2.0,2.0,,2.0,,,2.0,5.0,,,8.0,,,67.0
38,"Griffiths, Ben",2,1,3,5,,,,1.0,,2.0,,,,,,3.0,2.0,1.0,,1.0,,,39.0
28,"King, Jake",10,,1,11,,,,7.0,1.0,3.0,4.0,2.0,1.0,1.0,,11.0,1.0,,,3.0,,1.0,92.0
36,"Martin, Dustin",14,1,7,21,,,2.0,4.0,3.0,2.0,11.0,5.0,,2.0,,17.0,3.0,,,3.0,,1.0,79.0
16,"McGuane, Luke",4,,2,6,,,,4.0,2.0,1.0,,1.0,1.0,,,2.0,2.0,,,2.0,,,94.0
40,"Moore, Kelvin",11,4,3,14,,,,2.0,3.0,2.0,,1.0,1.0,,,6.0,5.0,,,9.0,,,96.0
26,"Nahas, Robin",9,3,2,11,2,3.0,,10.0,,1.0,,2.0,4.0,2.0,,6.0,4.0,,3.0,2.0,,1.0,93.0
47,"Nason, Ben",8,1,3,11,3,,,7.0,1.0,2.0,,2.0,,1.0,,5.0,5.0,,1.0,2.0,1.0,,82.0
17,"Newman, Chris",19,2,4,23,,,,6.0,6.0,,3.0,2.0,,,3.0,11.0,10.0,1.0,,4.0,,,95.0
6,"Polak, Graham",4,1,3,7,,,6.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,,5.0,1.0,,1.0,4.0,,,47.0
8,"Riewoldt, Jack",9,2,2,11,4,2.0,,7.0,,1.0,,4.0,1.0,2.0,,4.0,5.0,1.0,2.0,4.0,,,98.0
30,"Tambling, Richard",8,1,4,12,1,,,6.0,,1.0,1.0,1.0,2.0,,,6.0,6.0,,,1.0,,,88.0
21,"Tuck, Shane",17,1,14,31,,1.0,,14.0,2.0,2.0,8.0,3.0,,1.0,1.0,18.0,10.0,,,3.0,,1.0,89.0
46,"Webberley, Jeromey",7,,3,10,,,,5.0,1.0,,1.0,1.0,,1.0,,6.0,3.0,,,2.0,,,70.0
35,"White, Matt",10,,3,13,,,,8.0,,5.0,2.0,1.0,,,,6.0,5.0,,,3.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,8.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,37,91,319,10,17.0,44.0,142.0,45.0,47.0,53.0,48.0,24.0,22.0,6.0,167.0,114.0,7.0,10.0,70.0,3.0,6.0,
Opposition,Opposition,202,37,97,299,3,12.0,41.0,116.0,29.0,50.0,38.0,55.0,22.0,24.0,,170.0,105.0,9.0,7.0,66.0,,3.0,
