Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",12,1,11,23,2,,,4.0,1.0,1.0,6.0,2.0,4.0,1.0,,17.0,7.0,,,3.0,1.0,1.0,93.0
9,"Carr, Matthew",8,2,5,13,,,,1.0,1.0,4.0,2.0,1.0,,,,6.0,7.0,,,3.0,,1.0,91.0
10,"Cook, Troy",9,4,15,24,,,,4.0,4.0,3.0,4.0,1.0,1.0,1.0,,6.0,16.0,,,,,1.0,78.0
33,"Farmer, Jeff",11,5,7,18,3,2.0,,4.0,,3.0,2.0,4.0,1.0,1.0,,11.0,7.0,2.0,2.0,,,,76.0
27,"Gilmore, Daniel",11,2,8,19,,1.0,,5.0,2.0,5.0,3.0,1.0,,1.0,,9.0,10.0,,,5.0,2.0,,74.0
14,"Grover, Antoni",11,4,4,15,,1.0,,1.0,1.0,3.0,,4.0,,,,3.0,11.0,,,,,,93.0
42,"Haddrill, Robert",8,5,1,9,,,,4.0,5.0,,,,,,,3.0,5.0,1.0,,5.0,,,98.0
4,"Hasleby, Paul",12,5,19,31,1,,,7.0,,6.0,5.0,,1.0,,2.0,10.0,21.0,,2.0,,,1.0,91.0
43,"Hayden, Roger",4,5,11,15,,,,,1.0,1.0,1.0,,2.0,,,4.0,12.0,,,1.0,,1.0,77.0
11,"Headland, Des",12,3,4,16,,,,3.0,,6.0,3.0,1.0,1.0,,,5.0,11.0,,,,,1.0,74.0
20,"Longmuir, Justin",10,6,13,23,1,,21.0,3.0,,4.0,4.0,3.0,,,,11.0,11.0,2.0,2.0,2.0,,,67.0
8,"McManus, Shaun",8,1,7,15,,,,1.0,2.0,4.0,1.0,1.0,,,,6.0,9.0,,,2.0,,1.0,73.0
18,"McPharlin, Luke",6,4,6,12,,,,1.0,4.0,1.0,,3.0,,1.0,,6.0,4.0,2.0,,8.0,1.0,,76.0
34,"Medhurst, Paul",16,8,2,18,9,1.0,,2.0,,1.0,,5.0,1.0,1.0,3.0,7.0,10.0,2.0,7.0,1.0,,,82.0
23,"Parker, Shane",12,5,5,17,,,,1.0,3.0,3.0,,,,,,3.0,11.0,,,2.0,2.0,,95.0
29,"Pavlich, Matthew",10,5,4,14,1,3.0,,1.0,,2.0,1.0,,,,,7.0,7.0,2.0,2.0,1.0,,1.0,99.0
12,"Polak, Graham",10,7,2,12,1,1.0,2.0,2.0,,2.0,,1.0,,,,4.0,8.0,2.0,1.0,1.0,,,86.0
3,"Schammer, Byron",4,1,3,7,,,,1.0,,3.0,3.0,2.0,,,,3.0,5.0,,,,,1.0,61.0
2,"Simmonds, Troy",10,6,5,15,,3.0,24.0,3.0,1.0,4.0,5.0,4.0,3.0,2.0,,7.0,7.0,1.0,3.0,,,1.0,77.0
19,"Walker, James",12,5,9,21,,,,3.0,,5.0,2.0,,,,,6.0,15.0,,,2.0,,,100.0
26,"Waterhouse, Clive",7,6,2,9,2,1.0,,,,,,1.0,,,,3.0,6.0,1.0,3.0,3.0,1.0,1.0,58.0
6,"Woods, Dion",8,4,5,13,,,,1.0,5.0,2.0,1.0,2.0,2.0,1.0,,3.0,11.0,,,5.0,3.0,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,94,148,359,20,17.0,47.0,52.0,30.0,63.0,43.0,36.0,16.0,9.0,5.0,140.0,211.0,15.0,22.0,44.0,10.0,11.0,
Opposition,Opposition,162,65,127,289,11,12.0,22.0,36.0,42.0,42.0,29.0,46.0,9.0,16.0,1.0,110.0,172.0,6.0,9.0,44.0,14.0,7.0,
