Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",28y 118d,206 (143-2-61 69.90%),139 (0.67),←,
35,"Chapman, Paul",30y 147d,223 (145-2-76 65.47%),288 (1.29),←,
28,"Christensen, Allen",20y 317d,20 (16-0-4 80.00%),18 (0.90),←,
11,"Corey, Joel",30y 43d,235 (153-2-80 65.53%),71 (0.30),←,
22,"Duncan, Mitch",20y 295d,30 (26-0-4 86.67%),31 (1.03),←,
44,"Enright, Corey",30y 199d,223 (145-2-76 65.47%),51 (0.23),←,
29,"Guthrie, Cameron",19y 225d,3 (2-0-1 66.67%),,←,
26,"Hawkins, Tom",23y 254d,80 (66-0-14 82.50%),111 (1.39),←,
19,"Hunt, Taylor",21y 147d,21 (18-0-3 85.71%),3 (0.14),←,
20,"Johnson, Steve",28y 271d,176 (126-2-48 72.16%),364 (2.07),←,
9,"Kelly, James",28y 93d,195 (132-1-62 67.95%),75 (0.38),←,
13,"Lonergan, Tom",27y 319d,76 (58-1-17 76.97%),44 (0.58),←,
4,"Mackie, Andrew",27y 237d,151 (118-0-33 78.15%),69 (0.46),←,
32,"Motlop, Steven",21y 19d,6 (3-0-3 50.00%),4 (0.67),←,
31,"Podsiadly, James",30y 203d,43 (33-0-10 76.74%),103 (2.40),←,
30,"Scarlett, Matthew",32y 300d,269 (174-2-93 65.06%),17 (0.06),←,
14,"Selwood, Joel",23y 310d,115 (98-0-17 85.22%),48 (0.42),←,
2,"Smedts, Billie",19y 297d,1 (0-0-1 0.00%),,←,
23,"Stephenson, Orren",29y 260d,1 (0-0-1 0.00%),,←,
27,"Stokes, Mathew",27y 130d,112 (90-0-22 80.36%),165 (1.47),←,
7,"Taylor, Harry",25y 293d,91 (75-0-16 82.42%),8 (0.09),←,
12,"West, Trent",24y 166d,21 (17-0-4 80.95%),10 (0.48),←,
Totals,Totals,26y 28d,2298 (1638-14-646 71.28%),1619 (0.70),,
C,"Scott, Chris",35y 333d,26 (22-0-4 84.62%),,←,
