Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
25,"Adams, Marcus",23y 288d,14 (10-0-4 71.43%),,←,
4,"Bontempelli, Marcus",21y 141d,67 (40-0-27 59.70%),64 (0.96),←,
5,"Boyd, Matthew",34y 230d,286 (144-2-140 50.70%),85 (0.30),←,
17,"Boyd, Tom",21y 235d,42 (25-0-17 59.52%),39 (0.93),33 (22-0-11 66.67%),31 (0.94)
15,"Campbell, Tom",25y 163d,38 (16-0-22 42.11%),21 (0.55),←,
13,"Cloke, Travis",30y 40d,250 (152-2-96 61.20%),446 (1.78),4 (3-0-1 75.00%),5 (1.25)
12,"Cordy, Zaine",20y 169d,15 (11-0-4 73.33%),8 (0.53),←,
6,"Dahlhaus, Luke",24y 236d,119 (57-0-62 47.90%),97 (0.82),←,
20,"Dunkley, Josh",20y 95d,18 (14-0-4 77.78%),10 (0.56),←,
7,"Hunter, Lachie",22y 122d,66 (37-0-29 56.06%),33 (0.50),←,
39,"Johannisen, Jason",24y 157d,68 (35-0-33 51.47%),21 (0.31),←,
46,"Jong, Lin",23y 314d,43 (21-0-22 48.84%),26 (0.60),←,
21,"Liberatore, Tom",24y 333d,102 (43-0-59 42.16%),34 (0.33),←,
11,"Macrae, Jack",22y 254d,81 (44-0-37 54.32%),20 (0.25),←,
16,"McLean, Toby",21y 73d,22 (17-0-5 77.27%),18 (0.82),←,
2,"Murphy, Robert",34y 309d,299 (133-4-162 45.15%),177 (0.59),←,
42,"Picken, Liam",30y 256d,180 (91-0-89 50.56%),67 (0.37),←,
18,"Roberts, Fletcher",23y 315d,41 (23-0-18 56.10%),,←,
14,"Smith, Clay",23y 338d,48 (20-0-28 41.67%),35 (0.73),←,
9,"Stringer, Jake",22y 354d,77 (43-0-34 55.84%),143 (1.86),←,
1,"Suckling, Matt",28y 263d,123 (91-0-32 73.98%),61 (0.50),21 (16-0-5 76.19%),10 (0.48)
10,"Wood, Easton",27y 222d,111 (61-0-50 54.95%),15 (0.14),←,
Totals,Totals,25y 74d,2110 (1128-8-974 53.46%),1420 (0.67),,
C,"Beveridge, Luke",46y 234d,53 (36-0-17 67.92%),,←,
