St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
14,"Bardsley, Kristian",23y 284d,46 (18-1-27 40.22%),20 (0.43),41 (16-1-24 40.24%),16 (0.39)
27,"Beveridge, Luke",25y 305d,81 (46-1-34 57.41%),79 (0.98),8 (3-0-5 37.50%),9 (1.13)
2,"Brown, Tony",19y 26d,23 (8-0-15 34.78%),11 (0.48),←,
3,"Burke, Nathan",26y 138d,192 (80-2-110 42.19%),71 (0.37),←,
34,"Daniels, Jayson",25y 125d,144 (42-1-101 29.51%),24 (0.17),86 (29-1-56 34.30%),20 (0.23)
28,"Elliott, Jamie",23y 138d,52 (17-1-34 33.65%),9 (0.17),3 (0-0-3 0.00%),1 (0.33)
10,"Everitt, Peter",22y 51d,58 (23-1-34 40.52%),85 (1.47),←,
35,"Harvey, Robert",24y 307d,145 (68-2-75 47.59%),84 (0.58),←,
6,"Healy, Daniel",22y 51d,1 (0-0-1 0.00%),1 (1.00),←,
29,"Jones, Austinn",19y 269d,31 (10-0-21 32.26%),25 (0.81),←,
17,"Keogh, Rod",25y 90d,65 (29-0-36 44.62%),22 (0.34),43 (17-0-26 39.53%),14 (0.33)
22,"Lappin, Matthew",20y 127d,15 (2-1-12 16.67%),1 (0.07),←,
23,"Loewe, Stewart",28y 31d,203 (85-1-117 42.12%),388 (1.91),←,
42,"McLean, Andrew",22y 341d,3 (0-0-3 0.00%),,←,
1,"Peckett, Justin",23y 262d,65 (24-1-40 37.69%),1 (0.02),←,
31,"Shanahan, Jamie",28y 200d,90 (41-1-48 46.11%),,←,
4,"Smith, Joel",19y 51d,32 (12-0-20 37.50%),17 (0.53),←,
32,"Traianidis, Jason",21y 229d,9 (3-0-6 33.33%),8 (0.89),←,
15,"Wakelin, Darryl",21y 317d,31 (12-0-19 38.71%),2 (0.06),←,
12,"Wakelin, Shane",21y 316d,36 (12-1-23 34.72%),10 (0.28),←,
20,"Young, Matthew",23y 280d,30 (13-0-17 43.33%),9 (0.30),9 (4-0-5 44.44%),3 (0.33)
Totals,Totals,23y 118d,1352 (545-14-793 40.31%),867 (0.64),,
C,"Alves, Stan",50y 32d,56 (19-1-36 34.82%),,←,
