Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",6,3,6,12,,,,9.0,,1.0,1.0,3.0,,1.0,,4.0,9.0,,,3.0,,,75.0
46,"Blicavs, Mark",5,2,10,15,,,6.0,6.0,,2.0,3.0,3.0,,1.0,,8.0,6.0,,,,,,84.0
12,"Bowes, Jack",12,5,11,23,2,,,3.0,,3.0,4.0,2.0,,,,5.0,19.0,,1.0,2.0,,1.0,73.0
4,"Bruhn, Tanner",12,3,6,18,,,,3.0,1.0,7.0,7.0,4.0,1.0,1.0,,7.0,11.0,,,1.0,1.0,1.0,67.0
5,"Cameron, Jeremy",21,8,6,27,2,4.0,,,,6.0,,4.0,1.0,,1.0,5.0,18.0,2.0,4.0,1.0,,1.0,96.0
13 ↓,"Clark, Jhye",4,1,9,13,,,,2.0,,1.0,1.0,3.0,,2.0,,1.0,13.0,,,,,,57.0
45,"Close, Brad",5,1,2,7,1,,,5.0,2.0,2.0,1.0,2.0,1.0,,,4.0,4.0,,,1.0,,,82.0
16,"De Koning, Sam",7,3,11,18,,,,,1.0,,,4.0,1.0,1.0,,9.0,9.0,1.0,,11.0,,,94.0
28,"Dempsey, Oliver",10,2,9,19,1,1.0,,3.0,,3.0,3.0,5.0,2.0,1.0,,11.0,9.0,1.0,,,,2.0,87.0
22,"Duncan, Mitch",9,2,5,14,,,,1.0,3.0,1.0,3.0,1.0,1.0,,,4.0,8.0,,,,,1.0,80.0
39,"Guthrie, Zach",14,4,7,21,1,,,2.0,8.0,1.0,,1.0,,1.0,,5.0,16.0,,,2.0,,,79.0
26,"Hawkins, Tom",3,1,3,6,,1.0,5.0,1.0,,2.0,1.0,1.0,,,,5.0,1.0,1.0,,2.0,,,89.0
38,"Henry, Jack",8,5,1,9,,,,1.0,3.0,,,,1.0,,,3.0,5.0,1.0,,4.0,,,95.0
36,"Henry, Oliver",6,4,5,11,2,1.0,,,,,,4.0,,1.0,,4.0,7.0,,3.0,1.0,,,86.0
9,"Holmes, Max",10,7,10,20,1,,,3.0,4.0,2.0,3.0,,,,,6.0,12.0,1.0,,,,1.0,80.0
8,"Kolodjashnij, Jake",7,3,10,17,,,,,3.0,1.0,,1.0,,,,7.0,10.0,1.0,,1.0,,,76.0
32,"Miers, Gryan",18,7,4,22,,,,3.0,,7.0,4.0,1.0,1.0,,,9.0,14.0,1.0,,1.0,2.0,2.0,88.0
42 ↑,"OConnor, Mark",2,1,3,5,,,,,,,1.0,2.0,,,,3.0,2.0,,,,,,17.0
3,"Parfitt, Brandan",9,1,10,19,,,,8.0,1.0,4.0,8.0,7.0,,2.0,,11.0,10.0,,,3.0,,,70.0
1,"Stanley, Rhys",5,4,8,13,,1.0,44.0,2.0,1.0,4.0,1.0,5.0,3.0,3.0,,8.0,7.0,1.0,,4.0,,1.0,80.0
18,"Stengle, Tyson",8,3,5,13,4,,,2.0,,4.0,,2.0,,,,7.0,7.0,,2.0,5.0,1.0,,82.0
44,"Stewart, Tom",14,5,6,20,,,,4.0,8.0,1.0,,4.0,1.0,1.0,,5.0,11.0,,,3.0,,,86.0
2,"Tuohy, Zach",13,7,3,16,,,,2.0,2.0,3.0,3.0,2.0,1.0,1.0,,5.0,10.0,,,,,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,82,150,358,14,11.0,55.0,60.0,37.0,55.0,44.0,61.0,14.0,16.0,1.0,136.0,218.0,10.0,10.0,45.0,4.0,11.0,
Opposition,Opposition,216,86,169,385,14,7.0,46.0,66.0,41.0,51.0,53.0,61.0,16.0,14.0,5.0,139.0,235.0,11.0,11.0,41.0,10.0,11.0,
