Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",7,5,2,9,,,,4.0,1.0,3.0,,,1.0,,,2.0,8.0,1.0,1.0,2.0,,1.0,76.0
20,"Black, Simon",23,3,14,37,1,1.0,,2.0,7.0,9.0,8.0,4.0,4.0,1.0,3.0,17.0,21.0,,,1.0,,1.0,96.0
16,"Brown, Jonathan",9,7,7,16,2,3.0,,2.0,,2.0,,4.0,3.0,1.0,,8.0,8.0,3.0,3.0,,,3.0,100.0
19,"Charman, Jamie",6,1,12,18,,,24.0,1.0,2.0,4.0,11.0,3.0,2.0,2.0,,12.0,6.0,,,1.0,,,76.0
1,"Clark, Mitch",9,7,1,10,5,2.0,1.0,,,,,4.0,,2.0,,5.0,5.0,3.0,7.0,2.0,,1.0,89.0
30,"Copeland, Robert",5,1,4,9,,,,2.0,,1.0,1.0,2.0,,1.0,,7.0,2.0,,,1.0,,,100.0
39,"Drummond, Josh",10,4,5,15,,,,1.0,3.0,3.0,,1.0,2.0,,,5.0,9.0,1.0,1.0,2.0,1.0,,68.0
4,"Fixter, Ben",4,2,4,8,,,,2.0,1.0,,,1.0,,,,3.0,6.0,,,2.0,,,49.0
14,"Hadley, Richard",3,,7,10,,,,1.0,,2.0,1.0,4.0,1.0,3.0,,7.0,3.0,,,1.0,,,54.0
44,"Lappin, Nigel",12,2,15,27,,,,5.0,4.0,2.0,6.0,3.0,,,,15.0,13.0,,,2.0,,,99.0
43,"McDonald, Beau",,1,1,1,,,9.0,,,,,,,,,1.0,2.0,,,2.0,,,25.0
9,"McGrath, Ashley",4,3,1,5,2,,,,,1.0,,1.0,,,,2.0,3.0,1.0,,,1.0,,42.0
21,"Merrett, Daniel",2,3,6,8,,,,1.0,2.0,,,3.0,,2.0,,3.0,7.0,,,6.0,1.0,,100.0
25,"Mills, Wayde",3,,7,10,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,5.0,5.0,,,6.0,,,100.0
8,"Notting, Tim",11,,14,25,,,,4.0,1.0,6.0,1.0,4.0,1.0,1.0,,10.0,15.0,,,6.0,,,96.0
24,"Patfull, Joel",7,1,3,10,1,,,,,4.0,1.0,3.0,2.0,1.0,,8.0,2.0,,,1.0,,,85.0
6,"Power, Luke",14,4,7,21,2,,,4.0,2.0,4.0,3.0,3.0,1.0,,,4.0,16.0,,,1.0,2.0,1.0,91.0
35,"Rischitelli, Michael",7,4,9,16,,1.0,,5.0,,5.0,4.0,2.0,2.0,1.0,,11.0,7.0,,,1.0,3.0,1.0,81.0
29,"Roe, Jason",2,1,4,6,,,,2.0,1.0,,,1.0,2.0,1.0,,5.0,1.0,1.0,,4.0,,,83.0
28,"Selwood, Troy",10,5,6,16,,,,4.0,2.0,1.0,2.0,,2.0,,,3.0,13.0,,,4.0,,,93.0
11,"Sherman, Justin",8,,8,16,,,,4.0,4.0,1.0,,3.0,1.0,2.0,,5.0,10.0,,,,,,100.0
32,"Stiller, Cheynee",14,7,8,22,,1.0,,3.0,3.0,5.0,1.0,2.0,1.0,1.0,,9.0,13.0,2.0,2.0,1.0,2.0,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,61,145,315,13,9.0,34.0,49.0,34.0,54.0,40.0,49.0,26.0,19.0,3.0,147.0,175.0,12.0,14.0,46.0,10.0,8.0,
Opposition,Opposition,225,111,97,322,18,12.0,23.0,40.0,38.0,59.0,28.0,53.0,19.0,26.0,3.0,127.0,195.0,17.0,18.0,61.0,15.0,15.0,
