Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
1,"Charles, Sean",22y 28d,37 (13-0-24 35.14%),52 (1.41),←,
23,"Clarkson, Alastair",29y 49d,127 (51-2-74 40.94%),83 (0.65),34 (9-0-25 26.47%),22 (0.65)
33,"Farmer, Jeff",19y 356d,36 (8-0-28 22.22%),55 (1.53),←,
32,"Gaspar, Damien",22y 79d,28 (7-0-21 25.00%),,←,
15,"Hopgood, Paul",23y 329d,71 (31-0-40 43.66%),6 (0.08),←,
27,"Ingerson, Anthony",27y 245d,67 (24-0-43 35.82%),39 (0.58),30 (8-0-22 26.67%),14 (0.47)
34,"Irving, Dean",30y 287d,66 (38-1-27 58.33%),13 (0.20),23 (6-0-17 26.09%),4 (0.17)
36,"Leoncelli, Andrew",22y 333d,18 (4-0-14 22.22%),3 (0.17),←,
17,"Lovett, Brett",31y 26d,229 (120-1-108 52.62%),45 (0.20),←,
35,"McDonald, Anthony",25y 2d,9 (1-0-8 11.11%),2 (0.22),←,
45,"McHardy, Todd",20y 70d,4 (0-0-4 0.00%),1 (0.25),←,
18,"Nettelbeck, Craig",25y 20d,77 (19-2-56 25.97%),42 (0.55),32 (9-0-23 28.13%),15 (0.47)
38,"OBrien, Darren",28y 85d,18 (4-0-14 22.22%),7 (0.39),←,
4,"Obst, Andrew",32y 300d,142 (69-0-73 48.59%),58 (0.41),←,
16,"Pyman, Robert",25y 252d,33 (13-0-20 39.39%),15 (0.45),12 (2-0-10 16.67%),6 (0.50)
5,"Schwarz, David",24y 326d,66 (28-1-37 43.18%),100 (1.52),←,
10,"Seecamp, Marcus",24y 323d,95 (33-0-62 34.74%),15 (0.16),44 (15-0-29 34.09%),5 (0.11)
11,"Stynes, Jim",31y 53d,234 (120-1-113 51.50%),126 (0.54),←,
12,"Viney, Todd",31y 77d,184 (89-1-94 48.64%),67 (0.36),←,
22,"Woewodin, Shane",20y 338d,12 (2-0-10 16.67%),3 (0.25),←,
13,"Yze, Adem",19y 267d,37 (12-0-25 32.43%),17 (0.46),←,
Totals,Totals,25y 253d,1590 (686-9-895 43.14%),749 (0.47),,
C,"Hutchison, Greg",40y 2d,3 (1-0-2 33.33%),,←,
