Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Adams, Taylor",10,4,16,26,,,,5.0,1.0,2.0,7.0,5.0,,3.0,,10.0,19.0,,,3.0,1.0,1.0,82.0
47,"Bruce, Josh",2,1,8,10,,,,,2.0,,,2.0,1.0,1.0,,5.0,5.0,,,7.0,,,90.0
14,"Bugg, Tomas",13,8,13,26,,,,1.0,3.0,,,,,,,4.0,22.0,,,2.0,1.0,,83.0
18,"Cameron, Jeremy",12,7,2,14,2,3.0,,,1.0,2.0,,4.0,2.0,1.0,,3.0,10.0,1.0,3.0,3.0,,,87.0
1,"Davis, Phil",7,5,7,14,,,,1.0,2.0,1.0,,4.0,,1.0,,2.0,10.0,,,3.0,,,91.0
22,"Edwards, Shaun",10,4,3,13,,,,,2.0,2.0,,1.0,,,,2.0,11.0,1.0,,1.0,,,80.0
4,"Folau, Israel",3,1,4,7,,1.0,10.0,,1.0,,1.0,1.0,,,,2.0,5.0,,,,,,79.0
48,"Frost, Sam",5,3,6,11,,,,1.0,,,,,,,,4.0,7.0,1.0,,7.0,,,86.0
26,"Giles, Jonathan",8,10,11,19,1,2.0,29.0,1.0,,2.0,2.0,1.0,1.0,,,7.0,12.0,2.0,3.0,5.0,,1.0,89.0
35,"Greene, Toby",12,6,23,35,,,1.0,,5.0,5.0,5.0,2.0,,,,10.0,23.0,,,,,1.0,87.0
2,"Hampton, Curtly",17,8,8,25,,,,2.0,4.0,,1.0,2.0,1.0,,,6.0,18.0,1.0,,1.0,4.0,,90.0
19 ↑,"Haynes, Nick",4,2,3,7,,1.0,,2.0,1.0,1.0,,,,,,1.0,6.0,,1.0,,,1.0,25.0
33,"Hoskin-Elliott, Will",10,5,6,16,,1.0,1.0,,,4.0,2.0,2.0,,1.0,,7.0,10.0,1.0,,3.0,,,85.0
25,"Miles, Anthony",11,6,10,21,,,,1.0,2.0,1.0,3.0,3.0,1.0,2.0,,6.0,15.0,,,1.0,,,79.0
7,"Palmer, Rhys",9,8,9,18,1,,1.0,1.0,,1.0,,2.0,2.0,1.0,,6.0,13.0,,1.0,1.0,,,90.0
12 ↓,"Patton, Jonathon",5,3,2,7,,1.0,,2.0,,1.0,,1.0,,,,3.0,3.0,2.0,1.0,1.0,,,63.0
6,"Power, Luke",12,4,12,24,,,,2.0,2.0,2.0,1.0,2.0,1.0,,,10.0,15.0,,,6.0,,,91.0
9,"Scully, Tom",13,5,14,27,,,,7.0,3.0,6.0,1.0,5.0,,1.0,,8.0,20.0,,,3.0,,,88.0
34,"Smith, Devon",11,2,11,22,3,,,5.0,2.0,5.0,1.0,2.0,1.0,,,7.0,15.0,,,1.0,1.0,,79.0
31,"Townsend, Jacob",5,3,5,10,,1.0,,3.0,,2.0,,1.0,,1.0,,,9.0,,,1.0,,1.0,87.0
17,"Treloar, Adam",18,9,19,37,,,,1.0,5.0,3.0,3.0,5.0,1.0,1.0,,10.0,26.0,1.0,,,,,77.0
8,"Ward, Callan",10,3,15,25,,,1.0,3.0,1.0,2.0,6.0,6.0,,3.0,,8.0,15.0,,,2.0,1.0,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,107,207,414,7,12.0,43.0,38.0,37.0,42.0,33.0,51.0,11.0,16.0,,121.0,289.0,10.0,9.0,51.0,8.0,5.0,
Opposition,Opposition,240,131,191,431,26,18.0,28.0,42.0,32.0,66.0,33.0,47.0,16.0,11.0,6.0,132.0,301.0,19.0,26.0,55.0,11.0,18.0,
