Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",20y 134d,36 (15-1-20 43.06%),9 (0.25),←,
6,"Bate, Matthew",21y 36d,41 (16-0-25 39.02%),34 (0.83),←,
43,"Bode, Jace",20y 289d,9 (3-0-6 33.33%),3 (0.33),←,
32,"Bruce, Cameron",28y 273d,176 (80-1-95 45.74%),192 (1.09),←,
1,"Buckley, Simon",21y 72d,12 (2-0-10 16.67%),1 (0.08),←,
36,"Davey, Aaron",25y 19d,94 (44-1-49 47.34%),128 (1.36),←,
14,"Dunn, Lynden",21y 46d,33 (12-0-21 36.36%),27 (0.82),←,
20,"Garland, Colin",20y 62d,13 (2-0-11 15.38%),2 (0.15),←,
18,"Green, Brad",27y 108d,180 (83-1-96 46.39%),222 (1.23),←,
40,"Jamar, Mark",24y 325d,60 (25-1-34 42.50%),18 (0.30),←,
17,"Johnson, Chris",22y 156d,26 (9-0-17 34.62%),,←,
11,"Johnson, Paul",24y 3d,37 (10-0-27 27.03%),6 (0.16),36 (9-0-27 25.00%),6 (0.17)
2,"Jones, Nathan",20y 161d,43 (10-1-32 24.42%),21 (0.49),←,
33,"Martin, Stefan",21y 225d,1 (1-0-0 100.00%),,←,
5,"McLean, Brock",22y 110d,75 (33-1-41 44.67%),32 (0.43),←,
7,"Miller, Brad",24y 359d,104 (40-1-63 38.94%),49 (0.47),←,
12,"Sylvia, Colin",22y 234d,62 (24-1-37 39.52%),41 (0.66),←,
44,"Valenti, Shane",21y 152d,3 (1-0-2 33.33%),,←,
37,"Warnock, Matthew",24y 87d,13 (3-0-10 23.08%),1 (0.08),←,
31,"Wheatley, Paul",27y 78d,125 (59-0-66 47.20%),33 (0.26),←,
45,"Whelan, Matthew",28y 229d,132 (64-1-67 48.86%),13 (0.10),←,
39,"Wonaeamirri, Austin",19y 271d,12 (2-0-10 16.67%),21 (1.75),←,
Totals,Totals,23y 73d,1287 (538-10-739 41.80%),853 (0.66),,
C,"Bailey, Dean",41y 163d,14 (2-0-12 14.29%),,←,
