Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
11,"Adams, Taylor",19y 261d,22 (2-0-20 9.09%),8 (0.36),←,
47,"Bruce, Josh",21y,9 (0-0-9 0.00%),3 (0.33),←,
18,"Cameron, Jeremy",20y 68d,27 (2-0-25 7.41%),60 (2.22),←,
3,"Coniglio, Stephen",19y 175d,23 (2-0-21 8.70%),6 (0.26),←,
35,"Corr, Aidan",19y 22d,6 (0-0-6 0.00%),,←,
26,"Giles, Jonathan",25y 151d,31 (2-0-29 6.45%),24 (0.77),←,
38,"Gilham, Stephen",28y 279d,108 (63-1-44 58.80%),4 (0.04),9 (0-0-9 0.00%),
2,"Hampton, Curtly",20y 90d,24 (1-0-23 4.17%),7 (0.29),←,
40,"Kennedy, Adam",20y 331d,25 (2-0-23 8.00%),,←,
39,"Mohr, Tim",24y 232d,24 (1-0-23 4.17%),1 (0.04),←,
7,"Palmer, Rhys",24y 115d,77 (22-0-55 28.57%),41 (0.53),24 (1-0-23 4.17%),18 (0.75)
30,"Plowman, Lachie",18y 270d,5 (0-0-5 0.00%),1 (0.20),←,
23,"Reid, Sam",23y 213d,21 (6-0-15 28.57%),2 (0.10),11 (0-0-11 0.00%),1 (0.09)
9,"Scully, Tom",22y 24d,61 (15-1-45 25.41%),18 (0.30),30 (2-0-28 6.67%),12 (0.40)
5,"Shiel, Dylan",20y 91d,23 (1-0-22 4.35%),10 (0.43),←,
10,"Smith, Devon",20y 19d,30 (2-0-28 6.67%),18 (0.60),←,
20,"Tomlinson, Adam",19y 302d,16 (0-0-16 0.00%),4 (0.25),←,
31,"Townsend, Jacob",19y 353d,16 (2-0-14 12.50%),2 (0.13),←,
17,"Treloar, Adam",20y 91d,28 (2-0-26 7.14%),20 (0.71),←,
32,"Ugle, Gerald",20y 128d,2 (0-0-2 0.00%),1 (0.50),←,
8,"Ward, Callan",23y 59d,91 (34-0-57 37.36%),48 (0.53),31 (2-0-29 6.45%),15 (0.48)
6,"Whitfield, Lachie",18y 325d,10 (0-0-10 0.00%),2 (0.20),←,
Totals,Totals,21y 147d,679 (159-2-518 23.42%),280 (0.41),,
C,"Sheedy, Kevin",65y 166d,667 (388-6-273 58.62%),,33 (2-0-31 6.06%),
